demand_id,date,port_code,port_name,port_country,port_latitude,port_longitude,vessel_calls_total,vessel_calls_by_type_container,vessel_calls_by_type_tanker,vessel_calls_by_type_bulk,vessel_calls_by_type_cruise,vessel_calls_by_type_other,waste_volume_collected_m3,waste_bilge_m3,waste_sludge_m3,waste_slops_m3,waste_other_m3,avg_vessel_size_gt,hec_market_share_pct,competitor_presence,port_reception_facility_capacity_m3,current_storage_fill_pct,days_until_full
DEM-RTM-20230819,2023-08-19,RTM,Rotterdam,NL,51.9054,4.4661,118.5,58.4,25.0,27.9,1.1,6.1,1531.2,453.4,480.9,586.6,10.3,58429,6.5,True,50000,20.7,22.5
DEM-RTM-20230820,2023-08-20,RTM,Rotterdam,NL,51.9054,4.4661,105.6,52.2,24.3,25.9,0.4,2.9,1287.6,385.6,473.3,424.0,4.7,56358,6.5,True,50000,23.2,30.9
DEM-RTM-20230821,2023-08-21,RTM,Rotterdam,NL,51.9054,4.4661,138.3,70.7,35.5,25.7,0.6,5.8,2071.2,680.4,677.2,704.5,9.1,47978,6.5,True,50000,27.9,15.2
DEM-RTM-20230822,2023-08-22,RTM,Rotterdam,NL,51.9054,4.4661,138.8,64.7,31.7,28.0,0.3,14.0,1895.4,639.6,586.5,654.8,14.5,50863,6.5,True,50000,31.5,18.9
DEM-RTM-20230823,2023-08-23,RTM,Rotterdam,NL,51.9054,4.4661,137.5,52.8,34.1,30.6,1.2,18.7,1962.9,573.7,575.2,792.3,21.7,52963,6.5,True,50000,21.5,15.5
DEM-RTM-20230824,2023-08-24,RTM,Rotterdam,NL,51.9054,4.4661,138.6,60.2,34.4,29.2,0.1,14.8,2086.6,571.8,657.0,844.1,13.6,47423,6.5,True,50000,26.2,16.0
DEM-RTM-20230825,2023-08-25,RTM,Rotterdam,NL,51.9054,4.4661,139.6,61.8,36.7,34.1,1.2,5.7,2075.9,592.3,798.5,673.2,11.9,50512,6.5,True,50000,30.4,16.3
DEM-RTM-20230826,2023-08-26,RTM,Rotterdam,NL,51.9054,4.4661,117.5,55.2,24.1,23.8,0.5,13.9,1498.2,503.1,515.2,464.4,15.5,46792,6.5,True,50000,33.6,20.7
DEM-RTM-20230827,2023-08-27,RTM,Rotterdam,NL,51.9054,4.4661,108.2,44.6,29.6,26.3,0.9,6.7,1417.0,439.6,429.1,537.7,10.6,52837,6.5,True,50000,36.6,21.1
DEM-RTM-20230828,2023-08-28,RTM,Rotterdam,NL,51.9054,4.4661,138.5,56.6,35.9,27.3,0.4,18.4,1860.0,529.6,701.7,606.8,21.9,45098,6.5,True,50000,16.9,27.8
DEM-RTM-20230829,2023-08-29,RTM,Rotterdam,NL,51.9054,4.4661,140.8,66.5,38.5,28.1,0.9,6.8,2099.9,595.2,629.3,864.1,11.3,56953,6.5,True,50000,20.8,20.2
DEM-RTM-20230830,2023-08-30,RTM,Rotterdam,NL,51.9054,4.4661,138.1,60.5,31.6,26.2,0.8,19.0,1843.9,666.8,519.1,633.1,24.9,47765,6.5,True,50000,24.9,18.3
DEM-RTM-20230831,2023-08-31,RTM,Rotterdam,NL,51.9054,4.4661,138.9,58.6,30.1,33.4,0.8,16.1,1961.3,627.3,724.0,593.7,16.3,54565,6.5,True,50000,29.0,17.6
DEM-RTM-20230901,2023-09-01,RTM,Rotterdam,NL,51.9054,4.4661,123.3,59.9,33.3,27.4,0.6,2.1,1766.4,546.9,673.7,540.1,5.7,51760,6.7,True,50000,15.7,30.1
DEM-RTM-20230902,2023-09-02,RTM,Rotterdam,NL,51.9054,4.4661,100.1,46.4,24.1,24.1,0.3,5.2,1432.1,477.7,465.3,482.3,6.7,57569,6.7,True,50000,18.3,32.1
DEM-RTM-20230903,2023-09-03,RTM,Rotterdam,NL,51.9054,4.4661,86.8,36.9,21.6,16.0,0.6,11.6,1135.9,290.5,342.6,487.5,15.3,47457,6.7,True,50000,20.7,32.2
DEM-RTM-20230904,2023-09-04,RTM,Rotterdam,NL,51.9054,4.4661,117.1,49.1,33.6,26.3,0.6,7.5,1860.3,436.4,650.7,761.4,11.8,55124,6.7,True,50000,23.9,24.2
DEM-RTM-20230905,2023-09-05,RTM,Rotterdam,NL,51.9054,4.4661,119.0,51.6,27.2,30.1,0.7,9.4,1368.7,425.8,438.4,493.9,10.6,52902,6.7,True,50000,27.1,22.7
DEM-RTM-20230906,2023-09-06,RTM,Rotterdam,NL,51.9054,4.4661,114.0,59.2,26.4,24.1,0.0,4.4,1676.3,532.7,600.8,537.5,5.2,57085,6.7,True,50000,29.5,29.4
DEM-RTM-20230907,2023-09-07,RTM,Rotterdam,NL,51.9054,4.4661,120.1,58.6,31.7,25.9,0.9,3.0,1662.5,482.8,481.6,689.4,8.7,51648,6.7,True,50000,25.3,28.1
DEM-RTM-20230908,2023-09-08,RTM,Rotterdam,NL,51.9054,4.4661,116.6,55.2,27.0,23.8,0.6,10.1,1424.1,393.0,514.2,503.6,13.3,51739,6.7,True,50000,27.5,32.7
DEM-RTM-20230909,2023-09-09,RTM,Rotterdam,NL,51.9054,4.4661,99.2,38.5,18.4,20.5,0.1,21.6,1299.0,339.7,479.8,455.2,24.4,48420,6.7,True,50000,30.5,23.1
DEM-RTM-20230910,2023-09-10,RTM,Rotterdam,NL,51.9054,4.4661,89.4,39.9,23.2,16.9,0.6,8.9,1346.4,399.0,395.3,539.5,12.6,51854,6.7,True,50000,28.8,24.8
DEM-RTM-20230911,2023-09-11,RTM,Rotterdam,NL,51.9054,4.4661,118.6,52.3,33.3,29.1,1.3,2.6,1788.7,510.9,530.4,739.9,7.5,56895,6.7,True,50000,32.9,16.5
DEM-RTM-20230912,2023-09-12,RTM,Rotterdam,NL,51.9054,4.4661,116.8,55.1,26.5,25.4,1.0,8.6,1668.9,400.4,607.1,646.0,15.4,50316,6.7,True,50000,35.9,21.5
DEM-RTM-20230913,2023-09-13,RTM,Rotterdam,NL,51.9054,4.4661,120.8,50.2,31.0,25.2,1.1,13.3,1641.2,443.1,507.5,668.6,22.0,53530,6.7,True,50000,28.6,23.1
DEM-RTM-20230914,2023-09-14,RTM,Rotterdam,NL,51.9054,4.4661,114.9,58.6,24.6,21.4,1.1,9.3,1509.1,415.3,572.6,503.8,17.5,56821,6.7,True,50000,31.7,21.8
DEM-RTM-20230915,2023-09-15,RTM,Rotterdam,NL,51.9054,4.4661,120.1,59.1,33.8,23.5,0.4,3.2,1763.3,562.2,507.8,687.2,6.1,51428,6.7,True,50000,36.3,14.1
DEM-RTM-20230916,2023-09-16,RTM,Rotterdam,NL,51.9054,4.4661,101.8,45.0,23.6,24.1,0.3,8.9,1541.1,446.2,502.4,581.0,11.4,46059,6.7,True,50000,38.9,23.2
DEM-RTM-20230917,2023-09-17,RTM,Rotterdam,NL,51.9054,4.4661,91.4,38.7,20.8,19.9,0.8,11.3,1260.3,330.7,458.3,457.8,13.6,45366,6.7,True,50000,41.1,26.7
DEM-RTM-20230918,2023-09-18,RTM,Rotterdam,NL,51.9054,4.4661,118.7,57.3,24.7,25.5,0.8,10.4,1541.2,529.0,456.2,539.3,16.8,54658,6.7,True,50000,43.5,23.5
DEM-RTM-20230919,2023-09-19,RTM,Rotterdam,NL,51.9054,4.4661,118.4,54.1,24.8,23.8,1.2,14.5,1562.1,473.3,574.9,493.6,20.2,49704,6.7,True,50000,45.7,24.5
DEM-RTM-20230920,2023-09-20,RTM,Rotterdam,NL,51.9054,4.4661,116.4,48.3,31.4,25.0,0.7,10.9,1742.5,571.8,588.3,568.4,14.0,48826,6.7,True,50000,25.6,27.0
DEM-RTM-20230921,2023-09-21,RTM,Rotterdam,NL,51.9054,4.4661,117.9,58.1,25.7,24.5,0.1,9.5,1644.0,541.0,602.3,489.4,11.2,52323,6.7,True,50000,28.2,27.2
DEM-RTM-20230922,2023-09-22,RTM,Rotterdam,NL,51.9054,4.4661,119.7,59.1,22.5,27.9,1.3,8.8,1564.0,579.3,489.2,483.0,12.5,53842,6.7,True,50000,31.9,18.4
DEM-RTM-20230923,2023-09-23,RTM,Rotterdam,NL,51.9054,4.4661,100.8,52.0,21.6,25.1,0.4,1.7,1195.6,371.3,453.7,366.9,3.7,57527,6.7,True,50000,34.4,26.5
DEM-RTM-20230924,2023-09-24,RTM,Rotterdam,NL,51.9054,4.4661,87.8,42.2,20.2,19.8,1.1,4.5,1207.8,320.5,424.3,454.5,8.5,54031,6.7,True,50000,37.4,20.6
DEM-RTM-20230925,2023-09-25,RTM,Rotterdam,NL,51.9054,4.4661,119.4,54.6,27.2,25.8,1.4,10.5,1535.9,449.3,440.0,631.4,15.3,48479,6.7,True,50000,40.1,22.4
DEM-RTM-20230926,2023-09-26,RTM,Rotterdam,NL,51.9054,4.4661,121.4,54.1,30.6,22.8,1.2,12.7,1729.2,481.8,477.8,748.6,21.0,46185,6.7,True,50000,16.5,32.0
DEM-RTM-20230927,2023-09-27,RTM,Rotterdam,NL,51.9054,4.4661,118.6,50.6,23.2,29.3,0.7,14.9,1455.7,566.3,457.6,412.2,19.6,49584,6.7,True,50000,18.6,39.8
DEM-RTM-20230928,2023-09-28,RTM,Rotterdam,NL,51.9054,4.4661,116.7,45.8,24.3,22.6,0.6,23.4,1368.1,484.6,409.1,452.6,21.7,41344,6.7,True,50000,21.3,28.8
DEM-RTM-20230929,2023-09-29,RTM,Rotterdam,NL,51.9054,4.4661,118.3,60.5,24.9,23.2,0.6,9.1,1602.0,534.8,460.4,596.3,10.6,54842,6.7,True,50000,19.4,25.9
DEM-RTM-20230930,2023-09-30,RTM,Rotterdam,NL,51.9054,4.4661,102.0,43.4,26.0,23.9,0.4,8.3,1552.1,449.9,493.0,598.8,10.4,54775,6.7,True,50000,23.2,20.1
DEM-RTM-20231001,2023-10-01,RTM,Rotterdam,NL,51.9054,4.4661,71.4,33.6,15.2,15.8,0.2,6.7,964.9,325.3,259.8,372.2,7.6,54829,6.4,True,50000,25.7,29.9
DEM-RTM-20231002,2023-10-02,RTM,Rotterdam,NL,51.9054,4.4661,102.3,48.9,21.6,26.8,0.5,4.6,1364.0,467.8,523.1,365.3,7.8,58276,6.4,True,50000,27.8,33.3
DEM-RTM-20231003,2023-10-03,RTM,Rotterdam,NL,51.9054,4.4661,96.2,41.6,19.2,24.5,0.7,10.1,1178.1,332.9,457.6,372.7,14.9,52828,6.4,True,50000,29.0,30.9
DEM-RTM-20231004,2023-10-04,RTM,Rotterdam,NL,51.9054,4.4661,99.0,46.1,27.7,20.1,0.6,4.5,1510.9,434.0,395.8,672.9,8.2,48357,6.4,True,50000,32.8,17.6
DEM-RTM-20231005,2023-10-05,RTM,Rotterdam,NL,51.9054,4.4661,98.0,38.8,26.3,24.5,0.3,8.1,1326.9,356.5,390.7,571.2,8.5,53968,6.4,True,50000,36.2,18.8
DEM-RTM-20231006,2023-10-06,RTM,Rotterdam,NL,51.9054,4.4661,98.1,43.8,18.7,26.3,0.9,8.4,1208.2,463.9,381.8,349.9,12.6,51868,6.4,True,50000,38.8,23.8
DEM-RTM-20231007,2023-10-07,RTM,Rotterdam,NL,51.9054,4.4661,80.9,39.8,15.8,17.4,0.5,7.5,926.5,289.0,351.9,274.7,10.9,49355,6.4,True,50000,40.2,40.2
DEM-RTM-20231008,2023-10-08,RTM,Rotterdam,NL,51.9054,4.4661,72.2,33.8,17.3,16.2,0.0,4.9,902.4,263.8,335.5,299.1,4.0,49103,6.4,True,50000,42.6,24.7
DEM-RTM-20231009,2023-10-09,RTM,Rotterdam,NL,51.9054,4.4661,99.1,40.9,20.5,19.5,0.9,17.3,1183.1,340.0,391.1,427.6,24.5,43184,6.4,True,50000,17.0,30.9
DEM-RTM-20231010,2023-10-10,RTM,Rotterdam,NL,51.9054,4.4661,99.5,46.4,22.0,21.8,0.4,8.9,1341.5,477.9,429.6,424.0,9.9,54149,6.4,True,50000,19.5,33.1
DEM-RTM-20231011,2023-10-11,RTM,Rotterdam,NL,51.9054,4.4661,99.1,49.2,21.2,24.1,0.7,4.0,1241.9,343.3,400.7,491.9,6.0,54384,6.4,True,50000,21.4,39.9
DEM-RTM-20231012,2023-10-12,RTM,Rotterdam,NL,51.9054,4.4661,95.7,39.9,21.1,18.6,0.5,15.6,1079.4,314.5,374.1,376.3,14.5,49702,6.4,True,50000,23.5,36.1
DEM-RTM-20231013,2023-10-13,RTM,Rotterdam,NL,51.9054,4.4661,97.9,46.7,21.8,19.3,0.6,9.6,1384.0,339.7,513.1,518.0,13.2,51907,6.4,True,50000,25.7,34.2
DEM-RTM-20231014,2023-10-14,RTM,Rotterdam,NL,51.9054,4.4661,80.6,41.4,22.4,14.0,0.1,2.7,1122.6,369.5,380.0,370.3,2.8,53681,6.4,True,50000,27.1,43.2
DEM-RTM-20231015,2023-10-15,RTM,Rotterdam,NL,51.9054,4.4661,74.3,30.0,16.1,15.9,0.4,11.8,1049.5,322.3,315.4,400.4,11.4,46688,6.4,True,50000,29.2,33.7
DEM-RTM-20231016,2023-10-16,RTM,Rotterdam,NL,51.9054,4.4661,94.8,37.3,20.9,23.1,0.3,13.3,1337.4,448.4,417.9,458.1,13.0,49683,6.4,True,50000,32.5,20.1
DEM-RTM-20231017,2023-10-17,RTM,Rotterdam,NL,51.9054,4.4661,99.2,49.1,19.4,22.3,0.4,8.1,1305.0,389.3,508.4,398.8,8.5,48248,6.4,True,50000,15.2,28.8
DEM-RTM-20231018,2023-10-18,RTM,Rotterdam,NL,51.9054,4.4661,100.2,42.8,18.9,24.6,0.9,13.0,1408.2,432.2,481.5,474.4,20.2,51820,6.4,True,50000,17.4,38.5
DEM-RTM-20231019,2023-10-19,RTM,Rotterdam,NL,51.9054,4.4661,95.1,47.1,22.4,17.7,0.6,7.3,1345.8,416.8,408.3,511.5,9.2,49085,6.4,True,50000,20.7,24.1
DEM-RTM-20231020,2023-10-20,RTM,Rotterdam,NL,51.9054,4.4661,103.6,47.9,29.1,24.3,0.4,1.9,1504.2,386.3,421.4,692.0,4.5,54107,6.4,True,50000,23.8,24.2
DEM-RTM-20231021,2023-10-21,RTM,Rotterdam,NL,51.9054,4.4661,85.8,37.3,23.2,20.3,0.6,4.5,1118.7,332.1,354.6,424.9,7.1,52404,6.4,True,50000,25.8,36.7
DEM-RTM-20231022,2023-10-22,RTM,Rotterdam,NL,51.9054,4.4661,70.3,28.1,17.1,17.7,0.0,7.5,940.9,245.2,353.7,334.5,7.5,52018,6.4,True,50000,26.8,32.5
DEM-RTM-20231023,2023-10-23,RTM,Rotterdam,NL,51.9054,4.4661,99.2,48.2,18.9,20.2,0.9,11.1,1333.8,431.5,442.7,442.4,17.2,48448,6.4,True,50000,29.5,25.9
DEM-RTM-20231024,2023-10-24,RTM,Rotterdam,NL,51.9054,4.4661,99.3,40.3,23.7,18.5,0.8,16.0,1567.1,480.8,512.8,550.2,23.3,45070,6.4,True,50000,32.6,21.9
DEM-RTM-20231025,2023-10-25,RTM,Rotterdam,NL,51.9054,4.4661,96.2,41.0,18.7,21.0,0.5,15.0,1247.6,393.7,411.1,427.3,15.5,52320,6.4,True,50000,34.9,28.4
DEM-RTM-20231026,2023-10-26,RTM,Rotterdam,NL,51.9054,4.4661,98.3,44.7,28.5,20.9,0.2,4.0,1720.1,460.1,564.4,689.9,5.8,50749,6.4,True,50000,37.8,21.0
DEM-RTM-20231027,2023-10-27,RTM,Rotterdam,NL,51.9054,4.4661,99.0,47.5,21.9,24.3,0.4,5.0,1250.9,421.0,398.0,423.8,8.1,51859,6.4,True,50000,40.6,21.0
DEM-RTM-20231028,2023-10-28,RTM,Rotterdam,NL,51.9054,4.4661,82.0,33.8,16.6,19.1,1.3,11.2,1065.5,331.6,294.2,423.3,16.3,47379,6.4,True,50000,26.6,45.4
DEM-RTM-20231029,2023-10-29,RTM,Rotterdam,NL,51.9054,4.4661,77.9,35.9,20.1,19.3,0.8,1.8,1159.5,384.5,361.1,408.9,5.1,55309,6.4,True,50000,28.8,32.3
DEM-RTM-20231030,2023-10-30,RTM,Rotterdam,NL,51.9054,4.4661,103.8,50.0,26.8,24.0,0.5,2.4,1404.2,489.8,431.1,479.2,4.1,49766,6.4,True,50000,31.6,24.2
DEM-RTM-20231031,2023-10-31,RTM,Rotterdam,NL,51.9054,4.4661,99.0,49.3,20.6,22.5,0.2,6.5,1131.3,353.1,393.2,377.6,7.4,52789,6.4,True,50000,33.7,31.4
DEM-RTM-20231101,2023-11-01,RTM,Rotterdam,NL,51.9054,4.4661,96.8,44.4,16.9,25.4,0.7,9.4,1138.9,454.0,357.9,315.6,11.4,47459,10.2,True,50000,26.3,25.9
DEM-RTM-20231102,2023-11-02,RTM,Rotterdam,NL,51.9054,4.4661,98.0,50.1,23.0,18.6,0.4,6.0,1380.0,449.0,369.0,553.9,8.0,47577,10.2,True,50000,29.5,22.0
DEM-RTM-20231103,2023-11-03,RTM,Rotterdam,NL,51.9054,4.4661,100.1,44.4,20.8,19.7,1.0,14.2,1274.9,444.3,429.4,384.7,16.5,47596,10.2,True,50000,32.1,25.6
DEM-RTM-20231104,2023-11-04,RTM,Rotterdam,NL,51.9054,4.4661,81.5,43.2,17.5,16.3,0.6,4.0,1187.9,391.8,359.3,428.9,7.8,52512,10.2,True,50000,35.1,22.2
DEM-RTM-20231105,2023-11-05,RTM,Rotterdam,NL,51.9054,4.4661,72.8,32.1,15.7,16.7,0.7,7.7,1082.6,320.2,373.3,378.7,10.4,52448,10.2,True,50000,36.6,40.6
DEM-RTM-20231106,2023-11-06,RTM,Rotterdam,NL,51.9054,4.4661,98.1,40.8,18.1,20.5,0.6,18.2,1183.6,414.2,359.0,385.7,24.7,42372,10.2,True,50000,38.8,27.8
DEM-RTM-20231107,2023-11-07,RTM,Rotterdam,NL,51.9054,4.4661,100.5,39.0,24.8,21.8,0.8,14.1,1320.4,429.7,451.5,421.9,17.4,44484,10.2,True,50000,42.0,18.2
DEM-RTM-20231108,2023-11-08,RTM,Rotterdam,NL,51.9054,4.4661,98.1,46.6,25.8,23.4,0.0,2.4,1247.9,349.9,422.6,473.2,2.1,54138,10.2,True,50000,21.8,42.7
DEM-RTM-20231109,2023-11-09,RTM,Rotterdam,NL,51.9054,4.4661,100.7,44.8,22.8,21.1,0.6,11.3,1471.9,502.3,533.8,421.2,14.7,51219,10.2,True,50000,25.1,22.3
DEM-RTM-20231110,2023-11-10,RTM,Rotterdam,NL,51.9054,4.4661,97.9,44.8,19.7,21.5,0.6,11.4,1135.0,400.9,378.8,341.8,13.6,47841,10.2,True,50000,28.0,25.4
DEM-RTM-20231111,2023-11-11,RTM,Rotterdam,NL,51.9054,4.4661,81.3,39.6,15.2,15.3,0.3,10.9,1035.3,277.9,387.1,358.8,11.5,46468,10.2,True,50000,30.5,27.6
DEM-RTM-20231112,2023-11-12,RTM,Rotterdam,NL,51.9054,4.4661,75.0,34.7,20.9,15.6,0.5,3.4,1044.8,364.1,298.1,375.7,6.9,50294,10.2,True,50000,29.1,41.4
DEM-RTM-20231113,2023-11-13,RTM,Rotterdam,NL,51.9054,4.4661,95.2,42.1,20.2,20.8,0.4,11.7,1214.5,400.1,454.7,346.2,13.4,51598,10.2,True,50000,31.2,34.0
DEM-RTM-20231114,2023-11-14,RTM,Rotterdam,NL,51.9054,4.4661,99.6,49.3,25.7,20.2,0.3,4.1,1300.9,357.0,401.2,537.4,5.2,48161,10.2,True,50000,33.1,35.2
DEM-RTM-20231115,2023-11-15,RTM,Rotterdam,NL,51.9054,4.4661,92.8,38.4,21.4,18.3,0.1,14.5,1370.4,352.9,467.3,535.3,15.0,50712,10.2,True,50000,27.7,29.5
DEM-RTM-20231116,2023-11-16,RTM,Rotterdam,NL,51.9054,4.4661,98.8,49.8,19.1,25.3,1.6,2.9,1153.7,402.3,359.0,380.9,11.5,59636,10.2,True,50000,29.4,41.0
DEM-RTM-20231117,2023-11-17,RTM,Rotterdam,NL,51.9054,4.4661,99.3,39.1,19.4,21.2,0.2,19.4,1296.0,449.8,477.7,349.7,18.8,49403,10.2,True,50000,31.4,33.8
DEM-RTM-20231118,2023-11-18,RTM,Rotterdam,NL,51.9054,4.4661,85.3,37.9,21.0,18.6,0.5,7.3,1189.3,320.7,468.9,390.3,9.4,54719,10.2,True,50000,33.3,36.4
DEM-RTM-20231119,2023-11-19,RTM,Rotterdam,NL,51.9054,4.4661,72.9,34.6,16.1,16.4,0.8,5.1,946.4,271.3,307.3,357.3,10.4,51162,10.2,True,50000,17.5,41.8
DEM-RTM-20231120,2023-11-20,RTM,Rotterdam,NL,51.9054,4.4661,97.9,43.6,25.5,19.7,0.1,8.9,1202.6,360.2,367.2,465.2,10.0,48866,10.2,True,50000,19.5,40.2
DEM-RTM-20231121,2023-11-21,RTM,Rotterdam,NL,51.9054,4.4661,98.9,48.4,20.4,21.0,0.7,8.4,1421.6,455.9,512.3,442.8,10.6,48959,10.2,True,50000,22.8,23.0
DEM-RTM-20231122,2023-11-22,RTM,Rotterdam,NL,51.9054,4.4661,101.8,42.7,19.9,18.9,1.2,19.1,1251.5,399.0,420.8,407.4,24.3,43472,10.2,True,50000,25.9,24.3
DEM-RTM-20231123,2023-11-23,RTM,Rotterdam,NL,51.9054,4.4661,101.4,48.8,27.8,21.0,1.5,2.4,1367.7,416.7,467.8,472.8,10.3,49991,10.2,True,50000,29.4,19.9
DEM-RTM-20231124,2023-11-24,RTM,Rotterdam,NL,51.9054,4.4661,99.0,39.6,24.1,24.4,1.0,10.0,1504.8,470.1,424.4,597.9,12.4,46410,10.2,True,50000,23.7,20.3
DEM-RTM-20231125,2023-11-25,RTM,Rotterdam,NL,51.9054,4.4661,81.9,37.8,20.0,18.1,0.6,5.5,1077.1,354.3,385.8,329.8,7.3,52579,10.2,True,50000,26.4,27.0
DEM-RTM-20231126,2023-11-26,RTM,Rotterdam,NL,51.9054,4.4661,75.1,34.7,15.0,13.5,0.4,11.5,928.9,310.1,340.2,265.3,13.3,47605,10.2,True,50000,27.9,47.5
DEM-RTM-20231127,2023-11-27,RTM,Rotterdam,NL,51.9054,4.4661,98.3,38.8,30.1,19.5,0.6,9.2,1628.4,393.1,571.9,650.6,12.7,50343,10.2,True,50000,30.7,25.1
DEM-RTM-20231128,2023-11-28,RTM,Rotterdam,NL,51.9054,4.4661,96.3,47.0,24.1,17.5,0.7,6.9,1174.1,358.0,372.7,434.2,9.2,51557,10.2,True,50000,33.2,26.2
DEM-RTM-20231129,2023-11-29,RTM,Rotterdam,NL,51.9054,4.4661,99.8,38.4,27.2,19.4,1.1,13.7,1500.7,485.8,400.7,598.5,15.7,45828,10.2,True,50000,27.0,25.1
DEM-RTM-20231130,2023-11-30,RTM,Rotterdam,NL,51.9054,4.4661,97.7,40.1,23.6,20.2,0.7,13.1,1352.0,395.7,463.0,479.0,14.3,52526,10.2,True,50000,29.4,29.4
DEM-RTM-20231201,2023-12-01,RTM,Rotterdam,NL,51.9054,4.4661,98.5,40.6,20.0,18.7,0.9,18.3,1246.8,359.0,422.4,445.5,19.9,50575,6.8,True,50000,31.3,35.5
DEM-RTM-20231202,2023-12-02,RTM,Rotterdam,NL,51.9054,4.4661,84.5,39.7,21.2,17.2,0.8,5.6,1063.8,292.3,316.7,443.9,11.0,57488,6.8,True,50000,33.4,32.0
DEM-RTM-20231203,2023-12-03,RTM,Rotterdam,NL,51.9054,4.4661,71.7,30.4,19.7,15.4,0.5,5.7,966.4,238.4,310.6,408.7,8.8,53862,6.8,True,50000,29.1,52.1
DEM-RTM-20231204,2023-12-04,RTM,Rotterdam,NL,51.9054,4.4661,99.5,47.2,26.8,21.7,0.6,3.1,1524.2,435.5,471.6,610.6,6.6,54317,6.8,True,50000,31.8,25.7
DEM-RTM-20231205,2023-12-05,RTM,Rotterdam,NL,51.9054,4.4661,98.0,39.8,27.2,20.0,1.1,10.0,1390.6,342.9,526.0,505.9,15.7,51342,6.8,True,50000,35.3,18.5
DEM-RTM-20231206,2023-12-06,RTM,Rotterdam,NL,51.9054,4.4661,97.4,43.3,26.4,22.9,0.5,4.3,1395.6,405.1,542.2,441.4,6.9,48922,6.8,True,50000,38.3,20.4
DEM-RTM-20231207,2023-12-07,RTM,Rotterdam,NL,51.9054,4.4661,101.2,45.4,27.5,24.5,0.4,3.4,1478.6,342.6,491.4,639.6,5.0,48715,6.8,True,50000,40.9,23.0
DEM-RTM-20231208,2023-12-08,RTM,Rotterdam,NL,51.9054,4.4661,101.9,45.0,27.9,22.2,1.0,5.7,1714.2,515.3,520.0,666.1,12.8,56074,6.8,True,50000,44.5,15.4
DEM-RTM-20231209,2023-12-09,RTM,Rotterdam,NL,51.9054,4.4661,82.6,34.7,15.6,17.4,0.7,14.2,1111.1,317.3,388.9,383.9,20.9,47113,6.8,True,50000,27.7,26.7
DEM-RTM-20231210,2023-12-10,RTM,Rotterdam,NL,51.9054,4.4661,75.1,33.8,16.9,17.1,0.6,6.7,993.1,332.8,355.0,295.7,9.6,47482,6.8,True,50000,29.8,33.9
DEM-RTM-20231211,2023-12-11,RTM,Rotterdam,NL,51.9054,4.4661,99.3,45.6,22.9,19.7,1.1,10.0,1285.1,350.3,445.3,473.8,15.6,55767,6.8,True,50000,32.5,24.9
DEM-RTM-20231212,2023-12-12,RTM,Rotterdam,NL,51.9054,4.4661,100.2,48.9,19.7,19.9,0.7,11.0,1239.5,362.7,458.5,404.6,13.6,45897,6.8,True,50000,34.9,27.4
DEM-RTM-20231213,2023-12-13,RTM,Rotterdam,NL,51.9054,4.4661,100.1,42.2,20.0,22.2,0.8,14.8,1388.0,398.8,456.7,514.9,17.5,52385,6.8,True,50000,37.3,26.6
DEM-RTM-20231214,2023-12-14,RTM,Rotterdam,NL,51.9054,4.4661,97.6,44.9,24.0,19.9,1.0,7.9,1513.7,481.4,428.1,591.7,12.4,48343,6.8,True,50000,17.2,25.6
DEM-RTM-20231215,2023-12-15,RTM,Rotterdam,NL,51.9054,4.4661,98.0,40.4,24.1,24.0,0.6,8.9,1463.3,471.4,541.0,437.9,12.8,47999,6.8,True,50000,19.6,33.9
DEM-RTM-20231216,2023-12-16,RTM,Rotterdam,NL,51.9054,4.4661,87.7,42.5,24.0,18.3,0.7,2.3,1470.7,396.7,490.5,579.0,4.6,52109,6.8,True,50000,23.1,21.8
DEM-RTM-20231217,2023-12-17,RTM,Rotterdam,NL,51.9054,4.4661,72.0,31.3,15.1,13.9,0.4,11.3,964.2,278.5,288.9,383.4,13.5,51514,6.8,True,50000,24.9,41.2
DEM-RTM-20231218,2023-12-18,RTM,Rotterdam,NL,51.9054,4.4661,100.7,44.5,20.5,23.9,0.3,11.6,1311.3,412.6,489.8,396.9,12.1,51252,6.8,True,50000,26.8,38.6
DEM-RTM-20231219,2023-12-19,RTM,Rotterdam,NL,51.9054,4.4661,99.1,41.3,25.6,21.7,0.4,10.0,1385.8,386.6,407.8,580.5,10.8,47443,6.8,True,50000,19.6,31.8
DEM-RTM-20231220,2023-12-20,RTM,Rotterdam,NL,51.9054,4.4661,98.8,40.6,21.6,22.2,0.8,13.6,1292.9,330.9,512.1,430.0,19.9,46252,6.8,True,50000,22.9,23.3
DEM-RTM-20231221,2023-12-21,RTM,Rotterdam,NL,51.9054,4.4661,98.9,47.2,19.2,22.9,1.0,8.5,1141.7,355.8,421.7,351.7,12.4,50150,6.8,True,50000,25.3,31.1
DEM-RTM-20231222,2023-12-22,RTM,Rotterdam,NL,51.9054,4.4661,98.0,45.2,24.9,21.8,0.6,5.5,1182.1,356.4,387.8,430.9,7.0,48070,6.8,True,50000,27.4,33.9
DEM-RTM-20231223,2023-12-23,RTM,Rotterdam,NL,51.9054,4.4661,83.9,34.6,20.8,16.3,0.5,11.7,1255.0,299.2,450.8,488.3,16.7,44723,6.8,True,50000,27.9,25.7
