sample_id,reception_id,sample_point,sample_timestamp,water_content_pct,oil_content_pct,solids_content_pct,density_15c_kg_m3,viscosity_40c_cst,viscosity_100c_cst,flash_point_c,pour_point_c,sulfur_total_pct,ash_content_pct,carbon_residue_pct,vanadium_ppm,nickel_ppm,iron_ppm,sodium_ppm,aluminum_silicon_ppm,chloride_ppm,acid_number_mg_koh_g,calorific_value_gross_mj_kg,calorific_value_net_mj_kg,pcb_ppm,btex_ppm,h2s_ppm,emulsion_layer_pct,particle_size_d50_micron
LAB-GIB-2024-01219,REC-GIB-2024-00351,Inlet,2024-07-19 22:53:33,86.1,9.08,4.82,1022.7,45.58,6.72,65.5,-1.4,0.1249,1.518,13.16,3.3,0.9,450.0,20255.6,13.8,279.4,2.772,3.93,3.68,0.0399,17.07,180.76,5.8,10.5
LAB-GIB-2024-01220,REC-GIB-2024-00351,Mid-Process,2024-07-19 12:53:33,71.09,27.85,1.06,967.5,25.86,4.85,62.2,-1.4,0.1249,1.518,13.16,3.3,0.9,450.0,20255.6,13.8,279.4,2.772,11.19,10.47,0.0399,17.07,180.76,5.8,10.5
LAB-GIB-2024-01221,REC-GIB-2024-00351,Oil Output,2024-07-19 10:53:33,2.35,97.89,0.01,839.9,46.14,6.77,70.2,-1.4,0.0999,0.911,13.16,3.0,0.8,225.0,2025.6,4.1,14.0,2.772,43.08,40.6,0.0399,17.07,18.08,0.6,10.5
LAB-GIB-2024-01222,REC-GIB-2024-00351,Water Output,2024-07-18 04:53:33,99.97,0.02,0.01,1001.9,4.62,1.79,,-1.4,0.1249,1.518,13.16,3.3,0.9,450.0,20255.6,13.8,279.4,2.772,0.01,0.01,0.0399,17.07,180.76,5.8,10.5
LAB-PIR-2024-02880,REC-PIR-2024-00818,Inlet,2024-07-18 10:21:30,92.61,1.82,5.57,1030.4,34.15,5.7,41.4,27.9,0.2598,2.416,15.98,17.6,7.1,354.3,16801.4,31.7,258.8,0.892,0.74,0.7,0.0182,1.69,3.14,7.2,9.9
LAB-PIR-2024-02881,REC-PIR-2024-00818,Mid-Process,2024-07-18 08:21:30,77.75,20.4,1.85,992.5,18.2,3.95,39.3,27.9,0.2598,2.416,15.98,17.6,7.1,354.3,16801.4,31.7,258.8,0.892,8.75,8.38,0.0182,1.69,3.14,7.2,9.9
LAB-PIR-2024-02882,REC-PIR-2024-00818,Oil Output,2024-07-18 09:21:30,0.45,97.64,1.91,895.0,39.35,6.18,75.1,27.9,0.2078,1.45,15.98,15.8,6.4,177.2,1680.1,9.5,12.9,0.892,38.96,36.76,0.0182,1.69,0.31,0.7,9.9
LAB-PIR-2024-02883,REC-PIR-2024-00818,Water Output,2024-07-19 03:21:30,99.99,0.0,0.01,1001.8,4.76,1.58,,27.9,0.2598,2.416,15.98,17.6,7.1,354.3,16801.4,31.7,258.8,0.892,0.0,0.0,0.0182,1.69,3.14,7.2,9.9
LAB-PIR-2024-02884,REC-PIR-2024-00819,Inlet,2024-07-20 11:30:45,37.48,56.68,5.84,942.9,464.96,24.12,126.1,16.3,4.4313,0.781,6.54,191.9,60.9,419.5,151.3,71.8,54.2,1.428,24.08,22.47,0.0595,23.81,169.78,15.3,31.6
LAB-PIR-2024-02885,REC-PIR-2024-00819,Mid-Process,2024-07-19 02:30:45,33.15,62.09,4.76,922.9,192.58,14.97,119.8,16.3,4.4313,0.781,6.54,191.9,60.9,419.5,151.3,71.8,54.2,1.428,26.69,25.28,0.0595,23.81,169.78,15.3,31.6
LAB-PIR-2024-02886,REC-PIR-2024-00819,Oil Output,2024-07-19 06:30:45,1.22,93.48,5.3,916.6,57.69,7.68,103.2,16.3,3.545,0.469,6.54,172.7,54.8,209.8,15.1,21.5,2.7,1.428,40.4,38.54,0.0595,23.81,16.98,1.5,31.6
LAB-PIR-2024-02887,REC-PIR-2024-00819,Water Output,2024-07-20 03:30:45,99.99,0.0,0.01,998.2,1.46,1.77,,16.3,4.4313,0.781,6.54,191.9,60.9,419.5,151.3,71.8,54.2,1.428,0.0,0.0,0.0595,23.81,169.78,15.3,31.6
LAB-PIR-2024-02888,REC-PIR-2024-00820,Inlet,2024-07-20 13:00:05,33.02,57.71,9.27,986.8,388.3,21.89,123.9,-5.1,0.2423,2.198,8.34,26.5,9.3,203.8,381.2,73.9,294.3,2.555,24.86,23.67,0.0168,45.73,174.79,19.5,23.8
LAB-PIR-2024-02889,REC-PIR-2024-00820,Mid-Process,2024-07-18 16:00:05,27.59,64.5,7.91,917.7,170.62,14.02,117.7,-5.1,0.2423,2.198,8.34,26.5,9.3,203.8,381.2,73.9,294.3,2.555,28.14,26.26,0.0168,45.73,174.79,19.5,23.8
LAB-PIR-2024-02890,REC-PIR-2024-00820,Oil Output,2024-07-20 00:00:05,0.86,97.36,1.78,847.3,50.83,7.15,61.6,-5.1,0.1938,1.319,8.34,23.9,8.4,101.9,38.1,22.2,14.7,2.555,42.2,40.08,0.0168,45.73,17.48,2.0,23.8
LAB-PIR-2024-02891,REC-PIR-2024-00820,Water Output,2024-07-19 23:00:05,99.95,0.04,0.01,1017.7,3.99,1.95,,-5.1,0.2423,2.198,8.34,26.5,9.3,203.8,381.2,73.9,294.3,2.555,0.02,0.01,0.0168,45.73,174.79,19.5,23.8
LAB-PIR-2024-02892,REC-PIR-2024-00821,Inlet,2024-07-20 01:34:43,5.34,92.13,2.53,911.0,164.93,13.76,55.0,14.1,0.3391,1.548,13.84,26.8,7.9,270.1,185.8,40.6,62.6,1.191,40.36,38.0,0.0177,34.41,109.48,5.6,17.6
LAB-PIR-2024-02893,REC-PIR-2024-00821,Mid-Process,2024-07-20 11:34:43,0.5,99.0,0.5,894.0,67.8,8.41,52.2,14.1,0.3391,1.548,13.84,26.8,7.9,270.1,185.8,40.6,62.6,1.191,42.24,39.61,0.0177,34.41,109.48,5.6,17.6
LAB-PIR-2024-02894,REC-PIR-2024-00821,Oil Output,2024-07-19 06:34:43,2.45,98.73,0.01,853.1,64.03,8.15,64.2,14.1,0.2713,0.929,13.84,24.1,7.1,135.1,18.6,12.2,3.1,1.191,39.71,37.85,0.0177,34.41,10.95,0.6,17.6
LAB-PIR-2024-02895,REC-PIR-2024-00821,Water Output,2024-07-20 04:34:43,99.96,0.03,0.01,998.0,2.0,1.47,,14.1,0.3391,1.548,13.84,26.8,7.9,270.1,185.8,40.6,62.6,1.191,0.01,0.01,0.0177,34.41,109.48,5.6,17.6
LAB-PIR-2024-02896,REC-PIR-2024-00822,Inlet,2024-07-20 03:18:49,31.5,43.88,24.62,1009.1,5106.93,86.11,198.9,4.0,0.1206,2.092,2.48,16.1,4.5,401.1,280.8,50.1,273.8,1.255,19.06,17.78,0.0057,43.16,88.99,8.1,115.8
LAB-PIR-2024-02897,REC-PIR-2024-00822,Mid-Process,2024-07-20 21:18:49,22.17,55.54,22.29,1005.1,2227.67,55.57,189.0,4.0,0.1206,2.092,2.48,16.1,4.5,401.1,280.8,50.1,273.8,1.255,24.37,23.24,0.0057,43.16,88.99,8.1,115.8
LAB-PIR-2024-02898,REC-PIR-2024-00822,Oil Output,2024-07-19 18:18:49,2.1,93.65,4.25,923.0,10.78,2.88,116.5,4.0,0.0965,1.255,2.48,14.5,4.0,200.6,28.1,15.0,13.7,1.255,37.94,35.44,0.0057,43.16,8.9,0.8,115.8
LAB-PIR-2024-02899,REC-PIR-2024-00822,Water Output,2024-07-19 13:18:49,99.95,0.04,0.01,1014.9,0.59,1.63,,4.0,0.1206,2.092,2.48,16.1,4.5,401.1,280.8,50.1,273.8,1.255,0.02,0.02,0.0057,43.16,88.99,8.1,115.8
LAB-PIR-2024-02900,REC-PIR-2024-00823,Inlet,2024-07-19 17:17:53,27.55,47.96,24.49,1039.4,6885.22,100.78,189.6,19.8,0.1465,2.506,13.37,3.4,0.9,396.2,227.4,22.1,110.7,1.719,19.34,18.28,0.005,42.7,6.21,14.2,193.0
LAB-PIR-2024-02901,REC-PIR-2024-00823,Mid-Process,2024-07-20 09:17:53,16.75,61.46,21.79,949.4,3524.8,70.82,180.1,19.8,0.1465,2.506,13.37,3.4,0.9,396.2,227.4,22.1,110.7,1.719,26.93,25.49,0.005,42.7,6.21,14.2,193.0
LAB-PIR-2024-02902,REC-PIR-2024-00823,Oil Output,2024-07-21 02:17:53,2.55,95.38,2.07,874.8,65.25,8.23,153.0,19.8,0.1172,1.504,13.37,3.1,0.8,198.1,22.7,6.6,5.5,1.719,39.94,38.15,0.005,42.7,0.62,1.4,193.0
LAB-PIR-2024-02903,REC-PIR-2024-00824,Inlet,2024-07-21 01:56:39,88.73,9.4,1.87,1003.0,32.3,5.52,61.3,1.0,0.4647,0.099,10.87,24.5,8.0,423.9,23044.9,63.8,10289.4,1.13,4.03,3.82,0.0357,6.14,129.11,1.5,35.7
LAB-PIR-2024-02904,REC-PIR-2024-00824,Mid-Process,2024-07-20 04:56:39,74.87,25.12,0.01,956.1,20.45,4.23,58.2,1.0,0.4647,0.099,10.87,24.5,8.0,423.9,23044.9,63.8,10289.4,1.13,10.66,9.93,0.0357,6.14,129.11,1.5,35.7
LAB-PIR-2024-02905,REC-PIR-2024-00824,Oil Output,2024-07-20 00:56:39,1.57,95.48,2.95,928.7,76.71,9.01,90.2,1.0,0.3718,0.059,10.87,22.1,7.2,211.9,2304.5,19.1,514.5,1.13,40.66,38.05,0.0357,6.14,12.91,0.2,35.7
LAB-GIB-2024-01223,REC-GIB-2024-00352,Inlet,2024-07-21 05:58:48,39.91,34.72,25.37,1060.3,10312.41,124.64,94.2,1.6,0.2066,2.939,10.3,32.6,13.5,325.4,201.6,56.1,122.8,0.667,14.98,14.13,0.052,25.99,182.79,11.3,51.7
LAB-GIB-2024-01224,REC-GIB-2024-00352,Mid-Process,2024-07-20 17:58:48,32.68,43.76,23.56,1042.7,5436.79,89.0,89.5,1.6,0.2066,2.939,10.3,32.6,13.5,325.4,201.6,56.1,122.8,0.667,17.52,16.43,0.052,25.99,182.79,11.3,51.7
LAB-GIB-2024-01225,REC-GIB-2024-00352,Oil Output,2024-07-20 15:58:48,2.59,98.25,0.01,912.1,34.85,5.77,97.3,1.6,0.1653,1.763,10.3,29.3,12.2,162.7,20.2,16.8,6.1,0.667,43.14,40.44,0.052,25.99,18.28,1.1,51.7
LAB-GIB-2024-01226,REC-GIB-2024-00352,Solids Output,2024-07-21 03:58:48,9.54,2.79,87.67,1458.1,,,,1.6,0.2066,2.939,10.3,32.6,13.5,325.4,201.6,56.1,122.8,0.667,1.18,1.1,0.052,25.99,182.79,11.3,51.7
LAB-PIR-2024-02906,REC-PIR-2024-00825,Inlet,2024-07-21 00:13:23,15.56,76.03,8.41,902.8,58.92,7.78,83.3,-0.8,0.2038,2.612,2.12,1.7,0.5,199.5,208.7,12.1,281.6,0.561,31.15,29.55,0.0815,35.33,69.3,0.7,17.4
LAB-PIR-2024-02907,REC-PIR-2024-00825,Mid-Process,2024-07-19 11:13:23,0.5,94.88,4.62,890.6,33.29,5.62,79.1,-0.8,0.2038,2.612,2.12,1.7,0.5,199.5,208.7,12.1,281.6,0.561,39.65,37.78,0.0815,35.33,69.3,0.7,17.4
LAB-PIR-2024-02908,REC-PIR-2024-00825,Oil Output,2024-07-19 16:13:23,2.98,95.35,1.67,837.0,7.88,2.38,163.7,-0.8,0.163,1.567,2.12,1.5,0.5,99.8,20.9,3.6,14.1,0.561,41.73,39.29,0.0815,35.33,6.93,0.1,17.4
LAB-PIR-2024-02909,REC-PIR-2024-00825,Solids Output,2024-07-19 21:13:23,5.96,2.86,91.18,1425.7,,,,-0.8,0.2038,2.612,2.12,1.7,0.5,199.5,208.7,12.1,281.6,0.561,1.21,1.08,0.0815,35.33,69.3,0.7,17.4
LAB-MLT-2024-00845,REC-MLT-2024-00241,Inlet,2024-07-20 19:51:00,31.4,61.16,7.44,963.7,267.89,17.92,149.9,-2.7,0.0861,0.934,11.53,1.0,0.3,82.4,484.3,61.3,120.7,1.561,26.42,24.58,0.0311,3.32,38.35,44.8,34.9
LAB-MLT-2024-00846,REC-MLT-2024-00241,Mid-Process,2024-07-21 07:51:00,25.48,68.56,5.96,938.9,121.2,11.62,142.4,-2.7,0.0861,0.934,11.53,1.0,0.3,82.4,484.3,61.3,120.7,1.561,30.18,28.27,0.0311,3.32,38.35,44.8,34.9
LAB-MLT-2024-00847,REC-MLT-2024-00241,Oil Output,2024-07-21 02:51:00,2.12,94.48,3.4,903.6,36.38,5.91,97.8,-2.7,0.0689,0.56,11.53,0.9,0.3,41.2,48.4,18.4,6.0,1.561,40.08,37.6,0.0311,3.32,3.84,4.5,34.9
LAB-PIR-2024-02910,REC-PIR-2024-00826,Inlet,2024-07-19 22:37:21,87.15,11.93,0.92,994.7,38.01,6.06,68.4,13.3,0.3948,2.603,16.14,16.9,6.9,225.9,15202.7,56.1,13413.4,1.26,5.07,4.72,0.0785,6.64,7.86,2.3,4.0
LAB-PIR-2024-02911,REC-PIR-2024-00826,Mid-Process,2024-07-20 05:37:21,78.07,21.92,0.01,984.4,23.3,4.57,65.0,13.3,0.3948,2.603,16.14,16.9,6.9,225.9,15202.7,56.1,13413.4,1.26,9.66,9.09,0.0785,6.64,7.86,2.3,4.0
LAB-PIR-2024-02912,REC-PIR-2024-00826,Oil Output,2024-07-20 00:37:21,0.46,93.68,5.86,920.3,23.87,4.63,89.9,13.3,0.3158,1.562,16.14,15.2,6.2,113.0,1520.3,16.8,670.7,1.26,39.43,36.94,0.0785,6.64,0.79,0.2,4.0
LAB-PIR-2024-02913,REC-PIR-2024-00827,Inlet,2024-07-21 13:38:27,84.38,11.06,4.56,1011.9,17.14,3.81,42.2,-9.3,0.4834,0.092,8.1,16.0,5.8,356.9,19015.4,73.6,13221.7,1.269,4.8,4.48,0.0968,1.44,80.71,3.7,45.3
LAB-PIR-2024-02914,REC-PIR-2024-00827,Mid-Process,2024-07-21 11:38:27,75.51,22.15,2.34,1004.0,10.15,2.78,40.1,-9.3,0.4834,0.092,8.1,16.0,5.8,356.9,19015.4,73.6,13221.7,1.269,9.3,8.82,0.0968,1.44,80.71,3.7,45.3
LAB-PIR-2024-02915,REC-PIR-2024-00827,Oil Output,2024-07-20 05:38:27,1.33,97.66,1.01,903.8,44.14,6.6,60.7,-9.3,0.3867,0.055,8.1,14.4,5.2,178.4,1901.5,22.1,661.1,1.269,39.57,37.65,0.0968,1.44,8.07,0.4,45.3
LAB-HAM-2024-01546,REC-HAM-2024-00439,Inlet,2024-07-21 14:24:29,94.56,2.24,3.2,1021.3,15.36,3.57,72.7,-6.3,0.3001,0.605,2.52,41.2,13.9,420.2,21539.2,43.0,134.5,1.249,0.97,0.92,0.044,30.26,12.48,7.8,48.2
LAB-HAM-2024-01547,REC-HAM-2024-00439,Mid-Process,2024-07-22 05:24:29,88.42,9.91,1.67,1006.1,8.73,2.53,69.1,-6.3,0.3001,0.605,2.52,41.2,13.9,420.2,21539.2,43.0,134.5,1.249,4.11,3.91,0.044,30.26,12.48,7.8,48.2
LAB-HAM-2024-01548,REC-HAM-2024-00439,Oil Output,2024-07-21 18:24:29,2.37,95.07,2.56,884.7,27.31,5.01,79.9,-6.3,0.2401,0.363,2.52,37.1,12.5,210.1,2153.9,12.9,6.7,1.249,39.06,36.59,0.044,30.26,1.25,0.8,48.2
LAB-HAM-2024-01549,REC-HAM-2024-00440,Inlet,2024-07-21 14:59:35,83.88,11.44,4.68,1008.1,19.96,4.17,53.8,27.6,0.3064,1.609,7.45,14.3,5.8,33.6,29435.5,14.0,12585.6,2.088,4.73,4.44,0.016,28.4,1.74,4.0,36.3
LAB-HAM-2024-01550,REC-HAM-2024-00440,Mid-Process,2024-07-21 23:59:35,73.86,23.96,2.18,976.0,9.76,2.71,51.1,27.6,0.3064,1.609,7.45,14.3,5.8,33.6,29435.5,14.0,12585.6,2.088,9.85,9.31,0.016,28.4,1.74,4.0,36.3
LAB-HAM-2024-01551,REC-HAM-2024-00440,Oil Output,2024-07-21 23:59:35,1.38,95.95,2.67,899.0,40.99,6.33,97.5,27.6,0.2451,0.965,7.45,12.9,5.2,16.8,2943.6,4.2,629.3,2.088,39.31,37.67,0.016,28.4,0.17,0.4,36.3
LAB-HAM-2024-01552,REC-HAM-2024-00440,Water Output,2024-07-21 02:59:35,99.98,0.01,0.01,1006.7,0.92,1.81,,27.6,0.3064,1.609,7.45,14.3,5.8,33.6,29435.5,14.0,12585.6,2.088,0.0,0.0,0.016,28.4,1.74,4.0,36.3
LAB-MLT-2024-00848,REC-MLT-2024-00242,Inlet,2024-07-20 16:05:51,92.55,4.69,2.76,1008.8,33.12,5.6,50.6,20.9,0.0672,2.35,4.52,4.8,1.7,252.9,24229.4,33.2,23878.2,0.501,1.89,1.81,0.0754,48.65,154.17,3.2,12.3
LAB-MLT-2024-00849,REC-MLT-2024-00242,Mid-Process,2024-07-22 12:05:51,85.26,13.81,0.93,997.2,16.03,3.66,48.1,20.9,0.0672,2.35,4.52,4.8,1.7,252.9,24229.4,33.2,23878.2,0.501,5.64,5.37,0.0754,48.65,154.17,3.2,12.3
LAB-MLT-2024-00850,REC-MLT-2024-00242,Oil Output,2024-07-21 04:05:51,0.21,96.73,3.06,899.0,44.01,6.59,79.6,20.9,0.0538,1.41,4.52,4.3,1.5,126.5,2422.9,10.0,1193.9,0.501,40.15,38.47,0.0754,48.65,15.42,0.3,12.3
LAB-PIR-2024-02916,REC-PIR-2024-00828,Inlet,2024-07-21 10:55:58,26.29,51.82,21.89,1041.1,8073.22,109.59,154.1,-13.7,3.0827,1.012,4.48,199.4,51.2,59.4,207.1,50.8,469.2,3.618,21.4,20.04,0.0893,49.44,95.7,46.8,108.9
LAB-PIR-2024-02917,REC-PIR-2024-00828,Mid-Process,2024-07-21 05:55:58,17.74,62.51,19.75,997.3,3364.66,69.1,146.4,-13.7,3.0827,1.012,4.48,199.4,51.2,59.4,207.1,50.8,469.2,3.618,25.81,24.09,0.0893,49.44,95.7,46.8,108.9
LAB-PIR-2024-02918,REC-PIR-2024-00828,Oil Output,2024-07-21 06:55:58,0.2,97.98,1.82,865.7,20.34,4.22,195.8,-13.7,2.4662,0.607,4.48,179.5,46.1,29.7,20.7,15.2,23.5,3.618,39.34,37.4,0.0893,49.44,9.57,4.7,108.9
LAB-PIR-2024-02919,REC-PIR-2024-00829,Inlet,2024-07-21 08:04:21,33.95,45.84,20.21,981.4,4668.27,82.13,98.3,-8.2,2.9989,2.522,3.0,448.0,160.1,172.6,89.7,64.4,50.2,2.772,19.05,17.95,0.0915,3.54,40.13,32.7,168.1
LAB-PIR-2024-02920,REC-PIR-2024-00829,Mid-Process,2024-07-21 03:04:21,20.51,62.64,16.85,972.9,2454.93,58.5,93.4,-8.2,2.9989,2.522,3.0,448.0,160.1,172.6,89.7,64.4,50.2,2.772,27.13,25.47,0.0915,3.54,40.13,32.7,168.1
LAB-PIR-2024-02921,REC-PIR-2024-00829,Oil Output,2024-07-22 13:04:21,1.52,98.68,0.01,873.9,73.04,8.77,103.3,-8.2,2.3991,1.513,3.0,403.2,144.1,86.3,9.0,19.3,2.5,2.772,40.85,38.77,0.0915,3.54,4.01,3.3,168.1
LAB-PIR-2024-02922,REC-PIR-2024-00829,Water Output,2024-07-21 07:04:21,99.95,0.04,0.01,1000.4,0.67,0.66,,-8.2,2.9989,2.522,3.0,448.0,160.1,172.6,89.7,64.4,50.2,2.772,0.02,0.02,0.0915,3.54,40.13,32.7,168.1
LAB-HAM-2024-01553,REC-HAM-2024-00441,Inlet,2024-07-21 00:32:04,42.08,54.22,3.7,959.0,183.95,14.6,107.3,-1.3,4.0179,2.745,16.37,266.0,85.0,333.2,330.2,52.6,252.1,2.928,21.77,20.65,0.0251,25.64,131.33,22.6,30.5
LAB-HAM-2024-01554,REC-HAM-2024-00441,Mid-Process,2024-07-21 18:32:04,35.15,62.89,1.96,949.4,85.72,9.59,101.9,-1.3,4.0179,2.745,16.37,266.0,85.0,333.2,330.2,52.6,252.1,2.928,26.99,25.91,0.0251,25.64,131.33,22.6,30.5
LAB-HAM-2024-01555,REC-HAM-2024-00441,Oil Output,2024-07-21 16:32:04,0.73,97.65,1.62,861.4,42.13,6.43,138.6,-1.3,3.2143,1.647,16.37,239.4,76.5,166.6,33.0,15.8,12.6,2.928,41.72,38.83,0.0251,25.64,13.13,2.3,30.5
LAB-HAM-2024-01556,REC-HAM-2024-00442,Inlet,2024-07-21 16:59:56,88.07,9.04,2.89,996.6,4.32,1.62,31.5,-9.4,0.0799,0.164,12.5,1.6,0.4,93.1,15850.9,13.4,19177.5,2.274,3.64,3.41,0.0842,24.88,141.92,1.3,1.1
LAB-HAM-2024-01557,REC-HAM-2024-00442,Mid-Process,2024-07-21 20:59:56,78.54,20.96,0.5,971.5,2.6,1.17,29.9,-9.4,0.0799,0.164,12.5,1.6,0.4,93.1,15850.9,13.4,19177.5,2.274,9.23,8.61,0.0842,24.88,141.92,1.3,1.1
LAB-HAM-2024-01558,REC-HAM-2024-00442,Oil Output,2024-07-21 20:59:56,0.98,92.83,6.19,925.8,16.95,3.79,92.6,-9.4,0.0639,0.098,12.5,1.4,0.4,46.5,1585.1,4.0,958.9,2.274,37.34,35.52,0.0842,24.88,14.19,0.1,1.1
LAB-HAM-2024-01559,REC-HAM-2024-00442,Solids Output,2024-07-22 14:59:56,24.24,10.17,65.59,1579.0,,,,-9.4,0.0799,0.164,12.5,1.6,0.4,93.1,15850.9,13.4,19177.5,2.274,4.15,3.79,0.0842,24.88,141.92,1.3,1.1
LAB-GIB-2024-01227,REC-GIB-2024-00353,Inlet,2024-07-21 14:37:11,81.86,14.48,3.66,993.8,20.54,4.24,55.0,1.5,4.3737,1.615,16.47,342.1,117.8,423.1,6831.4,69.8,6142.2,4.1,5.85,5.44,0.0585,23.68,83.37,5.8,11.7
LAB-GIB-2024-01228,REC-GIB-2024-00353,Mid-Process,2024-07-21 05:37:11,73.64,24.76,1.6,969.6,11.76,3.04,52.2,1.5,4.3737,1.615,16.47,342.1,117.8,423.1,6831.4,69.8,6142.2,4.1,10.71,10.11,0.0585,23.68,83.37,5.8,11.7
LAB-GIB-2024-01229,REC-GIB-2024-00353,Oil Output,2024-07-22 02:37:11,0.65,97.69,1.66,856.6,13.56,3.31,93.5,1.5,3.499,0.969,16.47,307.9,106.0,211.6,683.1,20.9,307.1,4.1,39.2,36.49,0.0585,23.68,8.34,0.6,11.7
LAB-GIB-2024-01230,REC-GIB-2024-00354,Inlet,2024-07-21 23:40:51,23.43,40.51,36.06,1085.6,12983.91,140.68,139.7,5.1,0.1857,2.664,16.95,35.1,9.4,146.7,397.5,57.8,480.5,4.393,17.63,16.74,0.0262,48.89,105.68,32.5,172.2
LAB-GIB-2024-01231,REC-GIB-2024-00354,Mid-Process,2024-07-21 08:40:51,18.07,50.51,31.42,1046.6,5378.96,88.5,132.7,5.1,0.1857,2.664,16.95,35.1,9.4,146.7,397.5,57.8,480.5,4.393,20.37,19.03,0.0262,48.89,105.68,32.5,172.2
LAB-GIB-2024-01232,REC-GIB-2024-00354,Oil Output,2024-07-21 17:40:51,2.23,93.83,3.94,941.7,26.55,4.93,133.1,5.1,0.1486,1.598,16.95,31.6,8.5,73.3,39.8,17.3,24.0,4.393,40.76,38.76,0.0262,48.89,10.57,3.2,172.2
LAB-PIR-2024-02923,REC-PIR-2024-00830,Inlet,2024-07-21 18:20:15,38.4,54.04,7.56,950.0,85.89,9.6,70.4,15.5,0.082,0.861,3.73,2.9,1.2,328.3,376.4,72.1,302.7,2.761,22.29,21.08,0.0532,22.33,8.11,59.5,28.7
LAB-PIR-2024-02924,REC-PIR-2024-00830,Mid-Process,2024-07-22 21:20:15,30.14,64.37,5.49,920.5,37.67,6.03,66.9,15.5,0.082,0.861,3.73,2.9,1.2,328.3,376.4,72.1,302.7,2.761,27.91,26.73,0.0532,22.33,8.11,59.5,28.7
LAB-PIR-2024-02925,REC-PIR-2024-00830,Oil Output,2024-07-21 23:20:15,2.49,96.24,1.27,857.1,9.49,2.67,152.8,15.5,0.0656,0.517,3.73,2.6,1.1,164.2,37.6,21.6,15.1,2.761,39.47,37.84,0.0532,22.33,0.81,6.0,28.7
LAB-PIR-2024-02926,REC-PIR-2024-00830,Water Output,2024-07-22 15:20:15,99.96,0.03,0.01,1016.5,0.6,1.31,,15.5,0.082,0.861,3.73,2.9,1.2,328.3,376.4,72.1,302.7,2.761,0.01,0.01,0.0532,22.33,8.11,59.5,28.7
LAB-GIB-2024-01233,REC-GIB-2024-00355,Inlet,2024-07-22 16:39:32,24.62,43.94,31.44,1053.9,7693.33,106.84,128.1,15.2,2.4237,1.749,2.58,329.3,127.0,200.7,406.3,52.4,275.0,0.323,19.28,18.23,0.0461,45.55,20.12,20.4,108.9
LAB-GIB-2024-01234,REC-GIB-2024-00355,Mid-Process,2024-07-22 02:39:32,10.1,62.1,27.8,1035.5,4523.37,80.77,121.7,15.2,2.4237,1.749,2.58,329.3,127.0,200.7,406.3,52.4,275.0,0.323,27.06,25.34,0.0461,45.55,20.12,20.4,108.9
LAB-GIB-2024-01235,REC-GIB-2024-00355,Oil Output,2024-07-23 05:39:32,0.58,92.24,7.18,935.9,15.73,3.62,114.9,15.2,1.939,1.049,2.58,296.4,114.3,100.3,40.6,15.7,13.8,0.323,38.83,36.83,0.0461,45.55,2.01,2.0,108.9
LAB-GIB-2024-01236,REC-GIB-2024-00356,Inlet,2024-07-22 14:50:05,8.29,82.55,9.16,927.8,386.21,21.83,126.9,-0.8,0.0762,2.157,10.53,4.1,1.2,113.7,397.1,73.0,203.1,4.351,33.99,32.43,0.0921,47.76,156.83,4.7,18.8
LAB-GIB-2024-01237,REC-GIB-2024-00356,Mid-Process,2024-07-22 04:50:05,3.45,88.6,7.95,896.8,218.59,16.04,120.6,-0.8,0.0762,2.157,10.53,4.1,1.2,113.7,397.1,73.0,203.1,4.351,36.56,34.28,0.0921,47.76,156.83,4.7,18.8
LAB-GIB-2024-01238,REC-GIB-2024-00356,Oil Output,2024-07-22 02:50:05,2.42,96.79,0.79,923.0,16.12,3.67,110.1,-0.8,0.061,1.294,10.53,3.7,1.1,56.9,39.7,21.9,10.2,4.351,39.08,36.72,0.0921,47.76,15.68,0.5,18.8
LAB-GIB-2024-01239,REC-GIB-2024-00356,Solids Output,2024-07-23 06:50:05,20.06,12.04,67.9,1756.4,,,,-0.8,0.0762,2.157,10.53,4.1,1.2,113.7,397.1,73.0,203.1,4.351,5.19,4.77,0.0921,47.76,156.83,4.7,18.8
LAB-HAM-2024-01560,REC-HAM-2024-00443,Inlet,2024-07-22 20:34:16,85.44,12.31,2.25,1002.9,8.63,2.51,53.7,-11.9,0.072,1.149,10.35,2.8,0.9,40.2,8181.2,18.4,5257.2,2.085,5.05,4.82,0.0276,4.58,65.81,1.8,22.6
LAB-HAM-2024-01561,REC-HAM-2024-00443,Mid-Process,2024-07-22 16:34:16,77.91,21.72,0.37,1000.1,5.97,2.0,51.0,-11.9,0.072,1.149,10.35,2.8,0.9,40.2,8181.2,18.4,5257.2,2.085,9.31,8.9,0.0276,4.58,65.81,1.8,22.6
LAB-HAM-2024-01562,REC-HAM-2024-00443,Oil Output,2024-07-22 19:34:16,1.61,95.58,2.81,848.6,79.35,9.19,62.4,-11.9,0.0576,0.689,10.35,2.5,0.8,20.1,818.1,5.5,262.9,2.085,38.16,35.55,0.0276,4.58,6.58,0.2,22.6
LAB-PIR-2024-02927,REC-PIR-2024-00831,Inlet,2024-07-23 10:07:51,28.24,48.09,23.67,1061.1,14940.35,151.45,186.6,5.9,2.0423,1.734,15.09,571.5,185.3,106.9,410.1,30.0,88.8,3.846,20.89,19.44,0.0127,25.02,159.31,35.9,33.0
