batch_id,reception_id,start_timestamp,end_timestamp,facility_code,operator_id,operator_experience_years,separator_unit_id,pre_treatment,pre_settling_hours,target_oil_spec,batch_priority,total_volume_input_m3,total_oil_output_m3,total_water_output_m3,total_solids_output_kg,oil_recovery_yield_pct,energy_consumed_kwh,chemicals_cost_eur,labor_hours,total_processing_cost_eur,recovered_oil_revenue_eur,solid_fuel_revenue_eur,net_margin_eur,quality_pass,quality_failure_reason
BATCH-PIR-2026-00250,REC-PIR-2026-00305,2026-03-20 15:19:38,2026-03-20 21:58:14.000000,PIR,OP-PIR-04,24.3,PIR-DSC-002,Heating,5.7,EU Waste Directive,Scheduled,28.3,0.67,19.14,740.3,62.14,127.9,368.28,1.3,454.87,331.42,37.63,-85.82,True,
BATCH-PIR-2026-00251,REC-PIR-2026-00306,2026-03-21 08:02:27,2026-03-21 12:10:33.000000,PIR,OP-PIR-02,7.2,PIR-HTG-002,None,3.5,Recovered Oil Grade B,Urgent,63.5,0.83,43.71,1221.0,29.11,317.5,569.97,1.3,672.32,374.23,30.06,-268.03,True,
BATCH-PIR-2026-00252,REC-PIR-2026-00307,2026-03-21 08:46:42,2026-03-21 16:25:42.000000,PIR,OP-PIR-03,10.7,PIR-DEC-003,Centrifugation,7.1,Recovered Oil Grade B,Normal,27.5,0.48,21.03,1111.3,53.22,145.4,188.08,0.6,236.74,212.31,66.15,41.72,False,Flash point below minimum
BATCH-PIR-2026-00253,REC-PIR-2026-00308,2026-03-21 09:30:13,2026-03-21 21:43:13.923077,PIR,OP-PIR-02,7.2,PIR-DAF-002,Filtration,7.4,Recovered Oil Grade A,Normal,313.1,87.28,101.22,12703.1,44.84,1711.4,2403.48,8.2,3069.53,37554.15,480.35,34964.97,True,
BATCH-PIR-2026-00254,REC-PIR-2026-00309,2026-03-21 15:47:19,2026-03-21 21:59:44.714286,PIR,OP-PIR-10,15.8,PIR-DSC-004,Centrifugation,4.7,Recovered Oil Grade A,Normal,42.2,2.12,28.05,528.6,41.81,186.3,341.52,2.1,485.18,878.34,35.65,428.81,True,
BATCH-PIR-2026-00255,REC-PIR-2026-00310,2026-03-21 16:33:29,2026-03-25 06:16:55.400000,PIR,OP-PIR-04,24.3,PIR-DSC-001,Heating,4.5,IMO 2020 Compliant,Normal,2030.6,1819.11,81.86,78923.1,95.0,9699.7,24114.19,111.5,29383.24,663539.23,2972.27,637128.26,True,
BATCH-PIR-2026-00256,REC-PIR-2026-00311,2026-03-21 17:52:58,2026-03-21 20:34:58.000000,PIR,OP-PIR-01,3.9,PIR-DEC-001,None,2.0,Recovered Oil Grade A,High,28.0,0.51,21.92,1017.6,41.72,122.2,128.65,1.0,185.8,218.23,78.39,110.82,True,
BATCH-PIR-2026-00257,REC-PIR-2026-00312,2026-03-22 04:13:46,2026-03-22 08:31:28.000000,PIR,OP-PIR-01,3.9,PIR-DEC-001,None,3.3,MARPOL Annex I,Normal,39.8,1.06,30.35,753.6,44.24,199.8,332.64,1.3,436.06,555.75,19.52,139.21,True,
BATCH-PIR-2026-00258,REC-PIR-2026-00313,2026-03-22 09:20:10,2026-03-22 12:30:46.923077,PIR,OP-PIR-10,15.8,PIR-DAF-002,Chemical Demulsification,2.6,Recovered Oil Grade B,High,37.5,9.37,15.57,1614.1,52.96,246.6,187.33,0.6,240.19,3490.98,67.81,3318.6,True,
BATCH-PIR-2026-00259,REC-PIR-2026-00314,2026-03-22 10:00:22,2026-03-22 12:19:25.000000,PIR,OP-PIR-01,3.9,PIR-GRV-001,None,0.9,Fuel Blend Feedstock,Normal,113.4,14.65,60.57,5105.9,29.91,759.9,614.97,2.4,867.14,6450.02,340.7,5923.58,True,
BATCH-PIR-2026-00260,REC-PIR-2026-00315;REC-PIR-2026-00316,2026-03-22 11:48:30,2026-03-22 18:59:40.909091,PIR,OP-PIR-01,3.9,PIR-PLS-002,Centrifugation,1.3,Recovered Oil Grade A,Urgent,129.5,3.71,103.59,3117.0,50.76,554.6,1035.76,9.0,1629.78,1636.5,186.09,192.81,True,
BATCH-PIR-2026-00261,REC-PIR-2026-00317;REC-PIR-2026-00318;REC-PIR-2026-00319,2026-03-22 13:10:31,2026-03-23 08:45:43.000000,PIR,OP-PIR-06,21.6,PIR-DSC-002,Heating,5.6,Re-refinery Feedstock,Normal,419.6,99.56,191.65,8185.0,46.17,2746.2,5707.49,19.9,7247.27,48992.94,282.2,42027.87,True,
BATCH-PIR-2026-00262,REC-PIR-2026-00320,2026-03-23 08:25:32,2026-03-23 18:43:39.200000,PIR,OP-PIR-01,3.9,PIR-DEC-003,Gravity Separation,9.1,EU Waste Directive,Deferred,60.1,1.38,47.4,1748.8,34.36,274.6,472.4,1.2,571.72,539.49,93.13,60.9,True,
BATCH-PIR-2026-00263,REC-PIR-2026-00321,2026-03-23 12:53:50,2026-03-23 15:18:54.800000,PIR,OP-PIR-08,9.1,PIR-DEC-003,Filtration,1.9,IMO 2020 Compliant,Scheduled,25.9,2.13,17.87,747.2,57.31,129.5,149.23,1.0,205.61,1068.38,46.09,908.86,False,Flash point below minimum
BATCH-PIR-2026-00264,REC-PIR-2026-00322,2026-03-23 14:27:34,2026-03-24 03:34:42.400000,PIR,OP-PIR-02,7.2,PIR-HTG-002,Gravity Separation,12.4,MARPOL Annex I,Normal,71.9,5.39,43.7,3555.4,54.62,318.6,773.27,1.4,906.79,2395.32,229.09,1717.62,True,
BATCH-PIR-2026-00265,REC-PIR-2026-00323,2026-03-24 02:59:01,2026-03-24 11:31:53.800000,PIR,OP-PIR-04,24.3,PIR-HTG-002,None,7.9,Recovered Oil Grade A,Normal,64.8,1.8,54.53,1310.3,40.37,331.4,595.83,0.8,669.0,768.16,70.27,169.43,True,
BATCH-PIR-2026-00266,REC-PIR-2026-00324,2026-03-24 07:36:58,2026-03-25 18:47:10.000000,PIR,OP-PIR-09,17.3,PIR-GRV-002,Gravity Separation,7.3,MARPOL Annex I,Urgent,1672.2,1455.15,104.53,49601.6,95.0,9232.4,10652.86,48.9,14541.5,534571.23,2557.97,522587.7,True,
BATCH-PIR-2026-00267,REC-PIR-2026-00325,2026-03-24 09:47:25,2026-03-24 12:45:41.500000,PIR,OP-PIR-04,24.3,PIR-GRV-001,None,2.0,Recovered Oil Grade A,Normal,77.7,17.68,27.0,2868.2,44.66,501.5,900.53,1.9,1061.5,8629.01,77.5,7645.01,True,
BATCH-PIR-2026-00268,REC-PIR-2026-00326,2026-03-24 15:54:55,2026-03-26 08:38:43.000000,PIR,OP-PIR-05,4.9,PIR-DEC-003,Gravity Separation,21.8,MARPOL Annex I,Normal,946.5,767.9,105.75,33642.5,95.0,4910.2,12242.58,22.8,13897.94,357066.64,1270.05,344438.75,True,
BATCH-PIR-2026-00269,REC-PIR-2026-00327,2026-03-24 18:14:46,2026-03-25 04:59:52.000000,PIR,OP-PIR-04,24.3,PIR-GRV-002,Gravity Separation,9.7,IMO 2020 Compliant,Normal,63.1,1.15,55.28,898.5,54.59,278.0,432.2,1.2,535.73,561.03,62.13,87.43,True,
BATCH-PIR-2026-00270,REC-PIR-2026-00328,2026-03-24 20:16:41,2026-03-25 08:48:47.000000,PIR,OP-PIR-07,4.9,PIR-DEC-001,Gravity Separation,11.8,Re-refinery Feedstock,Normal,29.4,0.57,26.09,546.4,35.23,97.3,66.62,1.4,171.78,215.85,31.65,75.72,True,
BATCH-PIR-2026-00271,REC-PIR-2026-00329,2026-03-25 01:12:40,2026-03-25 09:33:04.000000,PIR,OP-PIR-08,9.1,PIR-DSC-003,Heating,6.3,Recovered Oil Grade B,High,71.4,3.34,57.56,361.1,52.96,280.8,178.1,3.3,366.15,1248.95,16.85,899.65,True,
BATCH-PIR-2026-00272,REC-PIR-2026-00330,2026-03-25 08:31:38,2026-03-26 08:35:53.272727,PIR,OP-PIR-10,15.8,PIR-DAF-001,Gravity Separation,21.6,Re-refinery Feedstock,High,135.9,25.8,49.9,5890.4,39.83,999.8,568.78,4.4,874.76,10574.99,246.71,9946.94,True,
BATCH-PIR-2026-00273,REC-PIR-2026-00331,2026-03-25 09:04:42,2026-03-25 18:14:31.090909,PIR,OP-PIR-10,15.8,PIR-PLS-002,Chemical Demulsification,2.3,Re-refinery Feedstock,Scheduled,151.0,38.72,62.49,1025.9,52.25,1115.5,924.55,11.9,1484.96,19491.96,67.12,18074.12,True,
BATCH-PIR-2026-00274,REC-PIR-2026-00332,2026-03-25 18:42:39,2026-03-26 03:35:51.000000,PIR,OP-PIR-05,4.9,PIR-DSC-002,Centrifugation,3.1,MARPOL Annex I,Normal,173.6,56.13,57.31,8417.7,57.84,1060.7,2016.76,7.0,2436.2,27353.72,486.2,25403.72,True,
BATCH-PIR-2026-00275,REC-PIR-2026-00333,2026-03-26 00:50:04,2026-03-26 03:24:46.461538,PIR,OP-PIR-04,24.3,PIR-DAF-002,None,1.5,EU Waste Directive,Normal,70.1,2.2,54.89,2697.6,42.35,303.8,644.84,1.9,782.08,1093.45,214.34,525.71,True,
BATCH-PIR-2026-00276,REC-PIR-2026-00334,2026-03-26 08:21:37,2026-03-26 18:36:12.076923,PIR,OP-PIR-09,17.3,PIR-DAF-002,Gravity Separation,8.3,MARPOL Annex I,Urgent,126.3,32.4,59.91,3689.6,52.5,849.1,1595.99,2.0,1823.62,11765.0,169.07,10110.45,True,
BATCH-PIR-2026-00277,REC-PIR-2026-00335,2026-03-27 08:33:15,2026-03-27 11:10:27.000000,PIR,OP-PIR-04,24.3,PIR-DSC-003,Centrifugation,0.2,MARPOL Annex I,Scheduled,84.7,30.23,27.68,2997.3,62.16,641.4,228.1,2.5,400.97,14692.98,177.96,14469.97,True,
BATCH-PIR-2026-00278,REC-PIR-2026-00336,2026-03-28 04:43:52,2026-03-28 12:56:40.000000,PIR,OP-PIR-10,15.8,PIR-DSC-002,None,7.1,Recovered Oil Grade A,High,33.4,0.79,22.3,1097.1,34.04,150.2,300.55,1.8,410.54,293.38,55.07,-62.09,True,
BATCH-PIR-2026-00279,REC-PIR-2026-00337,2026-03-28 05:16:53,2026-03-30 00:47:11.000000,PIR,OP-PIR-03,10.7,PIR-DEC-001,None,0.2,IMO 2020 Compliant,Normal,1732.2,640.12,580.07,47537.6,61.39,8341.6,7073.36,55.3,10844.85,231401.87,3590.97,224147.99,True,
BATCH-PIR-2026-00280,REC-PIR-2026-00338,2026-03-28 13:57:08,2026-03-28 23:01:50.857143,PIR,OP-PIR-03,10.7,PIR-DSC-004,Gravity Separation,6.8,MARPOL Annex I,Normal,63.8,2.57,43.69,2699.8,39.23,294.5,924.41,4.6,1150.94,1285.91,213.61,348.58,True,
BATCH-PIR-2026-00281,REC-PIR-2026-00339,2026-03-28 18:31:10,2026-03-28 19:57:34.000000,PIR,OP-PIR-01,3.9,PIR-DSC-001,Heating,0.1,Recovered Oil Grade B,Normal,33.5,0.68,28.65,1351.7,55.31,155.3,313.42,1.6,418.53,265.04,48.25,-105.24,True,
BATCH-PIR-2026-00282,REC-PIR-2026-00340,2026-03-29 10:08:52,2026-03-29 15:58:14.285714,PIR,OP-PIR-03,10.7,PIR-DSC-003,Chemical Demulsification,3.9,Recovered Oil Grade B,Normal,67.3,10.72,34.88,2525.6,46.97,457.2,196.21,2.7,387.51,5734.65,60.13,5407.27,True,
BATCH-PIR-2026-00283,REC-PIR-2026-00341;REC-PIR-2026-00342,2026-03-29 10:33:31,2026-03-30 00:13:03.727273,PIR,OP-PIR-06,21.6,PIR-PLS-002,Chemical Demulsification,7.7,IMO 2020 Compliant,Normal,131.1,27.75,66.15,1783.9,58.21,857.9,1887.41,6.3,2405.21,13549.64,70.81,11215.24,True,
BATCH-PIR-2026-00284,REC-PIR-2026-00343;REC-PIR-2026-00344,2026-03-29 22:33:49,2026-03-31 09:53:50.500000,PIR,OP-PIR-01,3.9,PIR-GRV-001,Gravity Separation,16.8,IMO 2020 Compliant,Normal,1482.7,1029.32,146.56,13706.5,78.89,7074.8,6551.87,35.6,9365.39,488662.15,425.86,479722.62,True,
BATCH-PIR-2026-00285,REC-PIR-2026-00345,2026-03-30 02:57:22,2026-03-30 11:25:40.000000,PIR,OP-PIR-07,4.9,PIR-GRV-002,Chemical Demulsification,7.0,Recovered Oil Grade A,Normal,88.3,0.12,67.36,2215.2,30.76,437.2,1043.6,2.8,1194.36,53.43,135.55,-1005.38,True,
BATCH-PIR-2026-00286,REC-PIR-2026-00346,2026-03-30 04:41:33,2026-03-30 19:41:33.000000,PIR,OP-PIR-02,7.2,PIR-DAF-002,Gravity Separation,12.6,MARPOL Annex I,Normal,156.0,32.89,56.07,5560.2,40.23,1058.9,982.72,3.7,1356.1,13276.41,192.69,12113.0,True,
BATCH-PIR-2026-00287,REC-PIR-2026-00347,2026-03-30 05:08:15,2026-03-30 10:56:39.000000,PIR,OP-PIR-09,17.3,PIR-DEC-002,Chemical Demulsification,3.1,Recovered Oil Grade B,High,121.8,25.81,59.65,5808.8,50.06,781.5,868.76,3.7,1106.71,11267.48,244.86,10405.63,True,
BATCH-PIR-2026-00288,REC-PIR-2026-00348,2026-03-30 10:06:11,2026-03-30 14:36:11.000000,PIR,OP-PIR-03,10.7,PIR-HTG-002,Chemical Demulsification,4.0,Recovered Oil Grade A,Normal,31.2,8.4,11.59,1017.6,53.88,210.3,98.42,0.7,161.5,3264.87,80.65,3184.02,True,
BATCH-PIR-2026-00289,REC-PIR-2026-00349,2026-03-30 13:56:05,2026-03-30 15:44:32.000000,PIR,OP-PIR-04,24.3,PIR-DEC-001,None,0.6,IMO 2020 Compliant,Normal,48.3,1.4,36.82,956.9,39.6,226.2,477.12,2.3,648.48,646.38,71.49,69.39,True,
BATCH-PIR-2026-00290,REC-PIR-2026-00350,2026-03-31 05:36:31,2026-03-31 21:48:49.000000,PIR,OP-PIR-02,7.2,PIR-DEC-001,Gravity Separation,14.6,Recovered Oil Grade A,Normal,64.2,2.09,52.51,1060.2,53.73,323.7,324.75,1.7,472.33,867.89,51.26,446.82,False,High water content in oil output
BATCH-PIR-2026-00291,REC-PIR-2026-00351,2026-03-31 06:07:08,2026-03-31 13:37:24.000000,PIR,OP-PIR-03,10.7,PIR-DEC-002,Chemical Demulsification,6.0,EU Waste Directive,Normal,67.7,1.76,59.56,1279.7,42.21,349.0,902.8,3.0,1078.67,826.89,72.61,-179.17,True,
BATCH-PIR-2026-00292,REC-PIR-2026-00352;REC-PIR-2026-00353,2026-03-31 12:34:39,2026-03-31 17:12:30.272727,PIR,OP-PIR-05,4.9,PIR-DAF-001,Chemical Demulsification,0.6,MARPOL Annex I,Normal,221.7,44.16,85.57,7653.0,44.25,1469.5,2388.66,6.2,2935.5,18965.69,229.14,16259.33,True,
BATCH-PIR-2026-00293,REC-PIR-2026-00354,2026-03-31 22:24:16,2026-04-01 07:14:16.000000,PIR,OP-PIR-07,4.9,PIR-HTG-001,Filtration,1.9,IMO 2020 Compliant,Normal,832.0,600.95,50.35,28002.7,78.64,4340.6,11773.21,10.5,12693.23,312895.24,1025.16,301227.17,True,
BATCH-PIR-2026-00294,REC-PIR-2026-00355;REC-PIR-2026-00356;REC-PIR-2026-00357,2026-03-31 23:33:23,2026-04-02 07:39:08.600000,PIR,OP-PIR-01,3.9,PIR-DSC-001,Centrifugation,8.0,MARPOL Annex I,Scheduled,602.4,192.43,194.47,10049.7,57.52,3277.2,7095.16,31.8,9399.99,85711.03,643.32,76954.36,False,High water content in oil output
BATCH-PIR-2026-00295,REC-PIR-2026-00358,2026-04-02 05:00:31,2026-04-04 08:11:10.000000,PIR,OP-PIR-06,21.6,PIR-DEC-001,None,2.5,Re-refinery Feedstock,Normal,1947.1,1642.44,131.91,73719.3,92.38,10675.5,11520.97,95.1,18763.77,777434.03,3964.6,762634.86,False,High water content in oil output
BATCH-PIR-2026-00296,REC-PIR-2026-00359;REC-PIR-2026-00360,2026-04-02 09:37:58,2026-04-05 13:06:17.200000,PIR,OP-PIR-03,10.7,PIR-DSC-001,Heating,1.9,Fuel Blend Feedstock,High,1839.3,1634.41,83.8,26732.4,94.48,9960.2,7620.57,101.1,13040.01,597005.01,1793.93,585758.93,True,
BATCH-PIR-2026-00297,REC-PIR-2026-00361,2026-04-02 18:45:29,2026-04-02 19:30:57.800000,PIR,OP-PIR-03,10.7,PIR-HTG-002,Centrifugation,0.2,EU Waste Directive,Normal,55.8,1.71,44.89,1500.4,35.85,228.1,629.94,0.6,689.28,705.2,53.98,69.9,False,Sulfur specification exceeded
BATCH-PIR-2026-00298,REC-PIR-2026-00362,2026-04-02 21:58:06,2026-04-03 05:33:08.400000,PIR,OP-PIR-03,10.7,PIR-DSC-001,Heating,5.4,IMO 2020 Compliant,Scheduled,54.6,2.58,44.2,875.4,44.46,188.9,784.44,2.8,905.95,1052.91,46.26,193.22,True,
BATCH-PIR-2026-00299,REC-PIR-2026-00363,2026-04-03 07:53:18,2026-04-03 15:09:37.200000,PIR,OP-PIR-09,17.3,PIR-DSC-001,Gravity Separation,5.0,Re-refinery Feedstock,High,56.8,18.87,22.81,1738.1,63.3,333.0,439.49,4.2,669.53,9085.1,106.24,8521.81,True,
BATCH-PIR-2026-00300,REC-PIR-2026-00364,2026-04-03 08:47:55,2026-04-03 13:15:35.500000,PIR,OP-PIR-05,4.9,PIR-GRV-001,None,3.7,MARPOL Annex I,Scheduled,60.9,2.41,50.52,2501.9,41.34,206.2,669.96,1.3,785.55,1191.4,122.88,528.73,True,
BATCH-PIR-2026-00301,REC-PIR-2026-00365,2026-04-03 16:07:41,2026-04-04 04:38:31.400000,PIR,OP-PIR-02,7.2,PIR-DEC-003,Gravity Separation,10.3,IMO 2020 Compliant,Normal,110.7,37.38,29.88,4374.5,53.65,716.9,556.55,3.8,891.34,15680.38,264.48,15053.52,True,
BATCH-PIR-2026-00302,REC-PIR-2026-00366,2026-04-03 16:25:27,2026-04-05 05:20:52.500000,PIR,OP-PIR-05,4.9,PIR-GRV-001,Heating,5.3,Recovered Oil Grade B,Scheduled,2529.9,1466.82,535.82,107275.8,79.59,13377.7,31408.99,48.2,35806.56,585681.77,8174.37,558049.58,True,
BATCH-PIR-2026-00303,REC-PIR-2026-00367,2026-04-03 19:18:34,2026-04-04 19:46:10.000000,PIR,OP-PIR-01,3.9,PIR-DEC-002,Gravity Separation,23.3,Recovered Oil Grade A,Scheduled,52.2,1.14,44.88,286.5,35.61,243.6,171.32,1.3,246.14,503.9,17.54,275.3,False,Viscosity out of spec
BATCH-PIR-2026-00304,REC-PIR-2026-00368,2026-04-03 20:17:23,2026-04-04 04:30:11.000000,PIR,OP-PIR-03,10.7,PIR-DEC-002,None,7.3,IMO 2020 Compliant,Normal,41.1,2.21,28.33,262.7,40.73,189.4,578.55,1.3,692.19,1149.33,20.49,477.63,True,
BATCH-PIR-2026-00305,REC-PIR-2026-00369,2026-04-03 23:27:03,2026-04-05 04:45:03.000000,PIR,OP-PIR-06,21.6,PIR-DSC-001,Gravity Separation,10.6,MARPOL Annex I,Scheduled,467.5,182.07,156.81,22474.3,64.69,2358.7,6012.34,31.8,8450.81,96265.33,1791.06,89605.58,True,
BATCH-PIR-2026-00306,REC-PIR-2026-00370,2026-04-04 20:27:49,2026-04-06 00:03:49.000000,PIR,OP-PIR-09,17.3,PIR-DSC-001,Filtration,6.2,MARPOL Annex I,High,535.0,175.65,170.7,17120.4,58.61,2703.2,5268.45,26.8,7013.5,90013.2,755.99,83755.69,True,
BATCH-PIR-2026-00307,REC-PIR-2026-00371,2026-04-05 13:13:02,2026-04-05 16:06:38.000000,PIR,OP-PIR-03,10.7,PIR-DSC-002,Heating,0.4,MARPOL Annex I,Scheduled,74.8,3.18,55.07,1574.1,46.74,299.4,592.96,4.2,788.67,1214.78,117.39,543.5,True,
BATCH-PIR-2026-00308,REC-PIR-2026-00372,2026-04-05 22:28:29,2026-04-06 14:01:01.000000,PIR,OP-PIR-07,4.9,PIR-DEC-002,Centrifugation,5.8,IMO 2020 Compliant,Urgent,438.4,174.22,117.7,2533.7,60.38,2544.4,1353.39,18.3,2665.94,91233.05,196.72,88763.83,False,Viscosity out of spec
BATCH-PIR-2026-00309,REC-PIR-2026-00373,2026-04-06 02:17:38,2026-04-06 08:21:16.571429,PIR,OP-PIR-09,17.3,PIR-DSC-004,Centrifugation,5.5,MARPOL Annex I,Normal,15.7,0.64,12.26,670.8,59.93,62.2,63.32,0.7,97.31,278.64,41.6,222.93,False,Flash point below minimum
BATCH-PIR-2026-00310,REC-PIR-2026-00374,2026-04-06 14:14:48,2026-04-06 21:58:32.400000,PIR,OP-PIR-01,3.9,PIR-HTG-002,Heating,7.2,IMO 2020 Compliant,Normal,52.9,15.31,22.78,1375.1,57.22,320.2,714.68,0.7,784.08,7579.12,109.44,6904.48,True,
BATCH-PIR-2026-00311,REC-PIR-2026-00375;REC-PIR-2026-00376;REC-PIR-2026-00377,2026-04-06 16:17:52,2026-04-07 13:11:52.000000,PIR,OP-PIR-07,4.9,PIR-DSC-002,Heating,7.5,MARPOL Annex I,Urgent,402.0,96.72,195.24,14026.1,51.62,2965.1,3578.6,17.2,4611.92,41398.82,1052.43,37839.33,True,
BATCH-PIR-2026-00312,REC-PIR-2026-00378;REC-PIR-2026-00379,2026-04-07 00:24:48,2026-04-07 15:43:26.571429,PIR,OP-PIR-07,4.9,PIR-DSC-004,Heating,3.6,EU Waste Directive,Urgent,327.9,99.37,131.54,15150.3,56.66,1525.7,3989.1,14.0,4721.77,38285.86,1080.29,34644.38,True,
BATCH-PIR-2026-00313,REC-PIR-2026-00380,2026-04-07 07:14:11,2026-04-07 08:12:36.500000,PIR,OP-PIR-07,4.9,PIR-GRV-001,Heating,0.4,MARPOL Annex I,Normal,45.9,4.76,27.16,921.7,32.83,320.1,394.82,0.6,467.98,2446.42,48.34,2026.78,True,
BATCH-PIR-2026-00314,REC-PIR-2026-00381;REC-PIR-2026-00382;REC-PIR-2026-00383,2026-04-07 10:02:46,2026-04-09 16:01:13.428571,PIR,OP-PIR-04,24.3,PIR-DSC-003,Filtration,5.2,EU Waste Directive,Scheduled,1707.1,70.8,1308.81,31694.6,52.63,5759.9,16228.51,50.7,19026.82,31842.3,1579.99,14395.47,True,
BATCH-PIR-2026-00315,REC-PIR-2026-00384,2026-04-08 02:31:48,2026-04-08 06:43:19.200000,PIR,OP-PIR-06,21.6,PIR-DSC-001,Heating,0.7,Fuel Blend Feedstock,High,87.3,19.4,27.16,2096.2,34.8,602.7,945.18,4.9,1314.06,9335.44,68.54,8089.92,True,
BATCH-PIR-2026-00316,REC-PIR-2026-00385,2026-04-08 03:28:46,2026-04-11 03:50:22.000000,PIR,OP-PIR-04,24.3,PIR-DSC-002,Heating,1.9,IMO 2020 Compliant,Normal,2113.8,1828.99,178.52,60539.0,95.0,10922.9,21538.79,120.9,28393.3,714755.67,2027.37,688389.74,True,
BATCH-PIR-2026-00317,REC-PIR-2026-00386,2026-04-08 07:42:52,2026-04-08 15:37:40.000000,PIR,OP-PIR-01,3.9,PIR-DEC-002,Centrifugation,6.6,EU Waste Directive,High,59.1,1.97,41.21,1400.3,45.87,271.1,469.92,2.0,589.96,833.87,37.55,281.46,False,Sulfur specification exceeded
BATCH-PIR-2026-00318,REC-PIR-2026-00387,2026-04-08 07:49:15,2026-04-08 16:40:02.142857,PIR,OP-PIR-01,3.9,PIR-DSC-004,Centrifugation,6.7,EU Waste Directive,Urgent,60.1,2.45,39.94,1285.8,52.76,287.6,221.68,3.9,443.97,1156.04,41.28,753.35,True,
BATCH-PIR-2026-00319,REC-PIR-2026-00388,2026-04-08 09:23:14,2026-04-08 18:32:42.800000,PIR,OP-PIR-05,4.9,PIR-DEC-003,Gravity Separation,8.0,MARPOL Annex I,Deferred,57.9,17.36,17.44,1383.8,47.01,364.5,476.78,1.2,603.25,7300.43,71.22,6768.4,True,
BATCH-PIR-2026-00320,REC-PIR-2026-00389,2026-04-09 07:07:18,2026-04-09 15:06:24.000000,PIR,OP-PIR-10,15.8,PIR-DEC-001,Centrifugation,7.3,EU Waste Directive,Normal,27.4,1.58,20.72,705.0,42.86,134.5,201.57,0.9,261.75,631.22,42.19,411.66,True,
BATCH-PIR-2026-00321,REC-PIR-2026-00390;REC-PIR-2026-00391;REC-PIR-2026-00392,2026-04-09 11:36:58,2026-04-10 02:34:22.000000,PIR,OP-PIR-06,21.6,PIR-GRV-002,None,2.5,Fuel Blend Feedstock,Urgent,747.4,266.23,319.3,6101.6,67.25,3781.6,6812.03,14.4,7904.65,97477.04,367.01,89939.4,False,High water content in oil output
BATCH-PIR-2026-00322,REC-PIR-2026-00393,2026-04-09 20:37:11,2026-04-10 06:53:59.000000,PIR,OP-PIR-07,4.9,PIR-DEC-003,None,7.9,MARPOL Annex I,Normal,119.0,29.71,51.9,930.3,50.98,867.3,570.87,3.3,845.48,12256.27,36.42,11447.21,False,High water content in oil output
BATCH-PIR-2026-00323,REC-PIR-2026-00394,2026-04-09 21:03:41,2026-04-10 04:15:41.000000,PIR,OP-PIR-10,15.8,PIR-DEC-003,Centrifugation,6.7,EU Waste Directive,High,9.5,0.23,7.88,304.1,48.53,42.3,114.33,0.9,161.59,112.43,19.72,-29.44,True,
BATCH-PIR-2026-00324,REC-PIR-2026-00395,2026-04-09 22:19:24,2026-04-10 15:45:48.000000,PIR,OP-PIR-01,3.9,PIR-DEC-003,Gravity Separation,2.1,IMO 2020 Compliant,Normal,767.0,364.69,262.27,33608.0,75.1,3919.8,8278.11,28.4,9824.41,191400.59,2431.97,184008.15,True,
BATCH-PIR-2026-00325,REC-PIR-2026-00396,2026-04-09 22:39:56,2026-04-10 01:53:36.800000,PIR,OP-PIR-05,4.9,PIR-DEC-003,Chemical Demulsification,2.1,Recovered Oil Grade A,Normal,56.4,2.23,46.08,2475.4,59.26,245.0,338.95,1.1,422.94,1028.55,196.8,802.41,True,
BATCH-PIR-2026-00326,REC-PIR-2026-00397,2026-04-10 02:52:53,2026-04-10 05:34:53.000000,PIR,OP-PIR-05,4.9,PIR-GRV-002,None,2.2,IMO 2020 Compliant,Normal,12.2,0.47,9.42,530.0,37.61,57.7,108.9,1.0,165.45,213.71,24.35,72.61,True,
BATCH-PIR-2026-00327,REC-PIR-2026-00398,2026-04-10 08:53:43,2026-04-10 16:32:07.000000,PIR,OP-PIR-05,4.9,PIR-DSC-003,Gravity Separation,7.0,MARPOL Annex I,Normal,22.4,0.22,19.3,542.8,47.86,84.7,177.11,0.8,232.26,89.83,17.28,-125.15,True,
BATCH-PIR-2026-00328,REC-PIR-2026-00399;REC-PIR-2026-00400,2026-04-10 14:07:37,2026-04-10 18:59:56.200000,PIR,OP-PIR-07,4.9,PIR-HTG-002,Heating,3.5,EU Waste Directive,Scheduled,137.2,2.88,118.13,3465.4,31.28,680.3,896.05,2.5,1141.93,1242.02,202.65,302.74,True,
BATCH-PIR-2026-00329,REC-PIR-2026-00401,2026-04-10 16:24:43,2026-04-11 17:07:15.727273,PIR,OP-PIR-10,15.8,PIR-PLS-002,Gravity Separation,16.7,MARPOL Annex I,High,176.2,39.81,89.11,1453.4,64.85,1139.3,798.28,12.2,1452.53,18088.67,110.9,16747.04,True,
BATCH-PIR-2026-00330,REC-PIR-2026-00402;REC-PIR-2026-00403,2026-04-10 20:20:48,2026-04-13 07:49:46.285714,PIR,OP-PIR-01,3.9,PIR-DSC-003,Gravity Separation,16.6,Fuel Blend Feedstock,Normal,1500.9,1141.62,130.35,65094.4,86.38,8214.4,5037.53,49.4,9110.47,516279.11,2635.13,509803.77,False,Viscosity out of spec
BATCH-PIR-2026-00331,REC-PIR-2026-00404,2026-04-11 04:29:30,2026-04-11 13:01:31.846154,PIR,OP-PIR-04,24.3,PIR-DAF-002,Chemical Demulsification,7.9,Recovered Oil Grade B,High,41.2,2.39,25.5,744.9,46.56,197.7,227.88,0.8,286.82,1209.03,16.32,938.53,True,
