voyage_id,vessel_id,vessel_name,vessel_class,departure_port,departure_time,arrival_port,arrival_time,distance_nm,voyage_duration_hrs,sea_time_hrs,port_time_hrs,waiting_time_hrs,avg_speed_knots,fuel_consumed_mt,cargo_loaded_m3,cargo_discharged_m3,revenue_eur,fuel_cost_eur,port_charges_eur,total_voyage_cost_eur,voyage_margin_eur,weather_delays_hrs,mechanical_delays_hrs,collections_count,avg_collection_time_hrs
VOY-2023-03054,HEC-CM-003,HEC Athena,Coastal Medium,ALE,2023-10-05 17:41:34.937947,LIM,2023-10-08 13:17:04.475434,480.0,67.6,52.8,12.0,0.5,9.1,26.4,2459.0,2446.4,48346.0,13243.0,1911.0,15153.0,33193.0,2.3,0.0,1,12.0
VOY-2023-03055,HEC-CM-003,HEC Athena,Coastal Medium,LIM,2023-10-09 04:48:24.562106,MLT,2023-10-13 20:34:02.524832,950.0,111.8,96.0,13.0,0.1,9.9,47.2,1479.7,1465.5,35629.0,25600.0,4136.0,29736.0,5893.0,2.7,0.0,3,4.3
VOY-2023-03056,HEC-CM-003,HEC Athena,Coastal Medium,MLT,2023-10-15 19:06:39.544805,ALE,2023-10-20 06:31:17.687826,870.0,107.4,92.9,11.0,1.8,9.4,45.6,2115.4,2108.6,100000.0,18494.0,1761.0,20255.0,79745.0,1.7,0.0,2,5.5
VOY-2023-03057,HEC-CM-003,HEC Athena,Coastal Medium,ALE,2023-10-21 05:49:53.581221,LIM,2023-10-24 09:06:32.857872,480.0,75.3,47.5,12.0,0.8,10.1,23.6,1566.4,1521.3,62315.0,10436.0,2726.0,13162.0,49153.0,2.7,12.3,2,6.0
VOY-2023-03058,HEC-CM-003,HEC Athena,Coastal Medium,LIM,2023-10-25 09:50:13.872500,PIR,2023-10-28 05:36:38.092458,520.0,67.8,53.1,12.0,2.4,9.8,26.4,2542.7,2523.6,83878.0,12709.0,2497.0,15206.0,68671.0,0.3,0.0,2,6.0
VOY-2023-03059,HEC-CM-003,HEC Athena,Coastal Medium,PIR,2023-10-29 00:02:15.576885,BCN,2023-11-03 08:34:00.381444,1180.0,128.5,114.7,12.0,1.8,10.3,58.0,2385.7,2287.5,72866.0,24734.0,1611.0,26345.0,46521.0,0.0,0.0,2,6.0
VOY-2023-03060,HEC-CM-003,HEC Athena,Coastal Medium,BCN,2023-11-03 22:34:10.092954,MLT,2023-11-08 17:14:48.421112,830.0,114.7,82.4,10.0,14.7,10.1,40.7,2339.3,2307.8,56675.0,20758.0,3279.0,24037.0,32638.0,1.7,5.9,3,3.3
VOY-2023-03061,HEC-CM-003,HEC Athena,Coastal Medium,MLT,2023-11-10 05:25:28.012535,LIM,2023-11-14 21:01:29.927293,950.0,111.6,96.1,11.0,1.7,9.9,43.7,1561.4,1557.0,24157.0,23173.0,2853.0,26026.0,-1869.0,2.8,0.0,3,3.7
VOY-2023-03062,HEC-CM-003,HEC Athena,Coastal Medium,LIM,2023-11-16 10:20:05.564334,IST,2023-11-19 13:36:01.940757,560.0,75.3,59.3,12.0,1.4,9.4,29.6,2496.7,2495.1,46990.0,14630.0,1704.0,16334.0,30656.0,2.6,0.0,1,12.0
VOY-2023-03063,HEC-CM-003,HEC Athena,Coastal Medium,IST,2023-11-21 00:45:35.532855,LIM,2023-11-24 04:35:14.043989,560.0,75.8,59.6,13.0,3.0,9.4,31.0,1901.1,1838.9,61660.0,16842.0,2283.0,19126.0,42535.0,0.2,0.0,2,6.5
VOY-2023-03064,HEC-CM-003,HEC Athena,Coastal Medium,LIM,2023-11-25 16:22:36.882006,ALE,2023-11-28 19:12:35.106893,480.0,74.8,47.6,17.0,9.3,10.1,23.8,2528.1,2409.3,77162.0,9746.0,3978.0,13724.0,63438.0,0.9,0.0,2,8.5
VOY-2023-03065,HEC-CM-003,HEC Athena,Coastal Medium,ALE,2023-11-30 01:03:00.283070,IST,2023-12-04 18:28:39.619726,940.0,113.4,94.9,11.0,3.0,9.9,45.6,2402.4,2377.0,100000.0,17811.0,2066.0,19878.0,80122.0,4.5,0.0,1,11.0
VOY-2023-03066,HEC-CM-003,HEC Athena,Coastal Medium,IST,2023-12-05 22:52:21.959898,ALE,2023-12-10 14:10:07.685959,940.0,111.3,96.2,12.0,1.2,9.8,49.9,2523.4,2478.7,51189.0,27479.0,1832.0,29311.0,21878.0,1.9,0.0,1,12.0
VOY-2023-03067,HEC-CM-003,HEC Athena,Coastal Medium,ALE,2023-12-12 09:55:59.816626,RTM,2023-12-28 21:02:04.436524,3400.0,395.1,369.4,15.0,6.0,9.2,186.1,2283.5,2222.7,89380.0,85277.0,4910.0,90187.0,-807.0,4.7,0.0,3,5.0
VOY-2023-03068,HEC-CM-003,HEC Athena,Coastal Medium,RTM,2023-12-29 16:09:45.871179,MLT,2024-01-09 10:29:19.247863,2320.0,258.3,238.2,15.0,3.3,9.7,115.6,2585.3,2534.3,73269.0,49009.0,2021.0,51031.0,22238.0,1.8,0.0,1,15.0
VOY-2024-03069,HEC-CM-003,HEC Athena,Coastal Medium,MLT,2024-01-09 20:44:56.760744,ALG,2024-01-15 17:15:50.502344,1080.0,140.5,114.0,15.0,11.4,9.5,58.5,1921.3,1848.2,59129.0,28844.0,2983.0,31827.0,27301.0,0.1,0.0,1,15.0
VOY-2024-03070,HEC-CM-003,HEC Athena,Coastal Medium,ALG,2024-01-17 15:02:54.933410,BCN,2024-01-20 13:02:33.127527,490.0,70.0,52.7,11.0,3.1,9.3,26.1,2130.4,2127.2,38423.0,11403.0,2726.0,14129.0,24294.0,3.2,0.0,3,3.7
VOY-2024-03071,HEC-CM-003,HEC Athena,Coastal Medium,BCN,2024-01-21 22:12:10.402753,GEN,2024-01-24 22:47:36.306524,500.0,72.6,52.6,13.0,4.6,9.5,28.1,2059.7,1987.5,42387.0,11878.0,2997.0,14875.0,27512.0,2.4,0.0,3,4.3
VOY-2024-03072,HEC-CM-003,HEC Athena,Coastal Medium,GEN,2024-01-26 14:41:39.257223,TAN,2024-01-31 18:46:47.902133,940.0,124.1,97.8,10.0,10.2,9.6,47.8,1893.3,1848.9,92287.0,22925.0,2171.0,25096.0,67191.0,6.1,0.0,3,3.3
VOY-2024-03073,HEC-CM-003,HEC Athena,Coastal Medium,TAN,2024-02-01 11:48:23.018627,PIR,2024-02-09 12:49:34.246743,1340.0,193.0,144.6,16.0,31.8,9.3,67.2,2465.5,2384.8,100000.0,28656.0,1713.0,30369.0,69631.0,0.6,0.0,2,8.0
VOY-2024-03074,HEC-CM-003,HEC Athena,Coastal Medium,PIR,2024-02-10 04:01:43.477576,ALE,2024-02-13 12:31:12.558185,520.0,80.5,55.3,10.0,15.2,9.4,29.3,2282.8,2255.1,45509.0,13602.0,1829.0,15431.0,30078.0,0.0,0.0,1,10.0
VOY-2024-03075,HEC-CM-003,HEC Athena,Coastal Medium,ALE,2024-02-15 11:32:07.357465,MLT,2024-02-20 09:11:12.289672,870.0,117.7,95.5,17.0,2.5,9.1,47.5,2545.3,2478.7,89849.0,23880.0,1329.0,25210.0,64639.0,2.7,0.0,1,17.0
VOY-2024-03076,HEC-CM-003,HEC Athena,Coastal Medium,MLT,2024-02-21 11:40:34.310097,GEN,2024-02-25 02:26:46.095845,520.0,86.8,56.7,8.0,10.6,9.2,25.5,1912.6,1821.2,81687.0,12591.0,2450.0,15041.0,66646.0,10.5,1.0,1,8.0
VOY-2024-03077,HEC-CM-003,HEC Athena,Coastal Medium,GEN,2024-02-25 18:52:24.642470,PIR,2024-02-29 16:55:16.034441,760.0,94.0,73.2,17.0,0.4,10.4,36.2,1563.3,1509.8,75886.0,16156.0,2364.0,18520.0,57365.0,3.4,0.0,2,8.5
VOY-2024-03078,HEC-CM-003,HEC Athena,Coastal Medium,PIR,2024-03-01 22:18:41.287315,IST,2024-03-03 21:49:37.359486,340.0,47.5,33.8,13.0,0.7,10.1,18.9,2163.0,2056.9,34796.0,8801.0,1793.0,10594.0,24202.0,0.0,0.0,2,6.5
VOY-2024-03079,HEC-CM-003,HEC Athena,Coastal Medium,IST,2024-03-05 01:51:37.692750,PIR,2024-03-07 07:40:09.217964,340.0,53.8,37.0,10.0,3.2,9.2,19.7,2170.4,2152.9,94593.0,8678.0,3780.0,12458.0,82135.0,3.6,0.0,3,3.3
VOY-2024-03080,HEC-CM-003,HEC Athena,Coastal Medium,PIR,2024-03-09 04:07:52.771382,BCN,2024-03-14 17:38:02.280374,1180.0,133.5,117.7,8.0,2.7,10.0,56.5,2062.0,2030.1,35967.0,32112.0,1101.0,33213.0,2753.0,5.1,0.0,1,8.0
VOY-2024-03081,HEC-CM-003,HEC Athena,Coastal Medium,BCN,2024-03-16 11:03:00.522350,GIB,2024-03-19 19:02:59.623886,540.0,80.0,52.4,17.0,4.7,10.3,24.8,2569.6,2494.5,100000.0,12675.0,2798.0,15473.0,84527.0,5.9,0.0,1,17.0
VOY-2024-03082,HEC-CM-003,HEC Athena,Coastal Medium,GIB,2024-03-20 08:54:55.102745,MRS,2024-03-25 15:49:30.035821,720.0,126.9,72.4,15.0,24.3,9.9,38.6,1842.1,1834.9,84326.0,20580.0,3080.0,23659.0,60667.0,15.2,0.0,3,5.0
VOY-2024-03083,HEC-CM-003,HEC Athena,Coastal Medium,MRS,2024-03-27 07:20:46.461433,MLT,2024-03-30 13:17:05.224963,540.0,77.9,53.6,17.0,5.7,10.1,28.4,1994.4,1965.9,46672.0,12582.0,1487.0,14069.0,32603.0,1.6,0.0,1,17.0
VOY-2024-03084,HEC-CM-003,HEC Athena,Coastal Medium,MLT,2024-03-31 06:18:11.315521,GIB,2024-04-05 11:26:56.662529,1060.0,125.1,109.7,10.0,1.1,9.7,49.3,2007.3,1997.1,45278.0,26901.0,2269.0,29170.0,16108.0,4.3,0.0,1,10.0
VOY-2024-03085,HEC-CM-003,HEC Athena,Coastal Medium,GIB,2024-04-06 03:19:43.611132,TAN,2024-04-07 02:05:01.970620,20.0,22.8,2.2,13.0,1.4,9.3,3.0,2433.5,2409.0,44566.0,1245.0,1744.0,2989.0,41577.0,5.5,0.7,2,6.5
VOY-2024-03086,HEC-CM-003,HEC Athena,Coastal Medium,TAN,2024-04-08 23:30:06.631440,MLT,2024-04-14 15:42:22.954067,1090.0,136.2,110.6,16.0,1.8,9.9,53.3,1645.4,1607.9,45882.0,23761.0,3064.0,26826.0,19056.0,7.8,0.0,3,5.3
VOY-2024-03087,HEC-CM-003,HEC Athena,Coastal Medium,MLT,2024-04-15 03:10:34.201386,ALG,2024-04-19 22:17:50.454653,1080.0,115.1,105.2,8.0,0.5,10.3,52.4,1625.3,1547.0,40601.0,20717.0,3800.0,24517.0,16084.0,1.4,0.0,3,2.7
VOY-2024-03088,HEC-CM-003,HEC Athena,Coastal Medium,ALG,2024-04-20 22:15:45.405593,MLT,2024-04-26 03:00:03.852968,1080.0,124.7,112.2,8.0,0.6,9.6,56.9,2080.4,1980.5,75740.0,26417.0,1871.0,28288.0,47452.0,3.9,0.0,2,4.0
VOY-2024-03089,HEC-CM-003,HEC Athena,Coastal Medium,MLT,2024-04-27 08:51:29.401552,ALG,2024-05-02 16:51:52.137859,1080.0,128.0,110.5,14.0,3.4,9.8,56.8,1517.9,1466.6,54612.0,25281.0,3466.0,28747.0,25865.0,0.1,0.0,3,4.7
VOY-2024-03090,HEC-CM-003,HEC Athena,Coastal Medium,ALG,2024-05-03 14:29:10.450584,BCN,2024-05-06 04:58:15.080847,490.0,62.5,52.1,8.0,0.0,9.4,24.4,1639.8,1637.3,47932.0,13439.0,3834.0,17272.0,30659.0,2.4,0.0,3,2.7
VOY-2024-03091,HEC-CM-003,HEC Athena,Coastal Medium,BCN,2024-05-08 00:11:31.089188,GIB,2024-05-11 00:43:13.731941,540.0,72.5,55.8,13.0,2.2,9.7,28.0,1690.2,1663.8,74610.0,12369.0,1710.0,14080.0,60531.0,1.5,0.0,1,13.0
VOY-2024-03092,HEC-CM-003,HEC Athena,Coastal Medium,GIB,2024-05-12 16:11:54.344833,MRS,2024-05-16 04:21:30.569427,720.0,84.2,70.1,10.0,1.5,10.3,36.2,1904.4,1891.8,85517.0,14983.0,1632.0,16615.0,68902.0,2.6,0.0,1,10.0
VOY-2024-03093,HEC-CM-003,HEC Athena,Coastal Medium,MRS,2024-05-17 00:37:16.994994,GIB,2024-05-21 03:27:54.534414,720.0,98.8,77.0,15.0,6.1,9.3,40.0,2277.6,2171.8,91662.0,15349.0,2986.0,18336.0,73326.0,0.7,0.0,1,15.0
VOY-2024-03094,HEC-CM-003,HEC Athena,Coastal Medium,GIB,2024-05-21 14:56:02.574295,MRS,2024-05-25 12:54:11.310795,720.0,94.0,69.8,17.0,5.6,10.3,33.7,2448.7,2329.5,65582.0,13503.0,3625.0,17128.0,48454.0,1.6,0.0,3,5.7
VOY-2024-03095,HEC-CM-003,HEC Athena,Coastal Medium,MRS,2024-05-27 01:45:25.091332,BCN,2024-05-29 02:19:14.930757,340.0,48.6,33.1,11.0,1.3,10.3,16.5,1793.8,1787.2,36397.0,7752.0,1942.0,9694.0,26703.0,3.2,0.0,2,5.5
VOY-2024-03096,HEC-CM-003,HEC Athena,Coastal Medium,BCN,2024-05-29 10:20:37.626584,ALG,2024-06-01 07:11:29.097528,490.0,68.8,47.6,10.0,5.9,10.3,24.4,1832.2,1747.3,43971.0,9500.0,3406.0,12907.0,31064.0,5.3,0.0,2,5.0
VOY-2024-03097,HEC-CM-003,HEC Athena,Coastal Medium,ALG,2024-06-02 16:04:08.750361,GEN,2024-06-07 10:03:12.202342,900.0,114.0,91.1,17.0,5.2,9.9,43.9,1918.4,1864.5,38757.0,16952.0,4291.0,21243.0,17514.0,0.7,0.0,2,8.5
VOY-2024-03098,HEC-CM-003,HEC Athena,Coastal Medium,GEN,2024-06-08 09:18:39.021028,ALG,2024-06-12 22:32:20.791352,900.0,109.2,94.1,9.0,0.9,9.6,47.7,1482.4,1412.8,66836.0,21459.0,3820.0,25279.0,41556.0,5.2,0.0,2,4.5
VOY-2024-03099,HEC-CM-003,HEC Athena,Coastal Medium,ALG,2024-06-13 09:02:34.188703,GIB,2024-06-14 05:10:48.692503,5.0,20.1,0.5,14.0,3.3,9.3,2.1,2564.2,2482.4,100000.0,1195.0,1305.0,2500.0,97500.0,2.3,0.0,1,14.0
VOY-2024-03100,HEC-CM-003,HEC Athena,Coastal Medium,GIB,2024-06-14 13:39:59.734599,GEN,2024-06-19 01:11:34.998994,870.0,107.5,88.7,16.0,1.5,9.8,43.4,1788.8,1749.4,72003.0,22887.0,4140.0,27028.0,44975.0,0.2,1.1,3,5.3
VOY-2024-03101,HEC-CM-003,HEC Athena,Coastal Medium,GEN,2024-06-19 16:58:59.262131,TAN,2024-06-24 21:52:11.040482,940.0,124.9,97.7,16.0,8.8,9.6,47.7,1615.4,1563.6,64251.0,25218.0,4817.0,30036.0,34215.0,2.4,0.0,3,5.3
VOY-2024-03102,HEC-CM-003,HEC Athena,Coastal Medium,TAN,2024-06-26 06:36:54.679587,GEN,2024-06-30 23:30:45.313798,940.0,112.9,96.7,15.0,0.1,9.7,44.1,1522.0,1461.7,64963.0,19791.0,2090.0,21881.0,43082.0,1.1,0.0,2,7.5
VOY-2024-03103,HEC-CM-003,HEC Athena,Coastal Medium,GEN,2024-07-01 19:40:24.120490,TAN,2024-07-06 14:20:52.465331,940.0,114.7,98.4,10.0,5.2,9.6,47.6,2148.8,2047.8,75019.0,26151.0,3207.0,29358.0,45660.0,1.1,0.0,3,3.3
VOY-2024-03104,HEC-CM-003,HEC Athena,Coastal Medium,TAN,2024-07-07 07:59:40.651038,GEN,2024-07-12 07:25:36.972845,940.0,119.4,98.2,9.0,11.2,9.6,50.4,1948.0,1915.8,47978.0,21086.0,3782.0,24869.0,23109.0,1.0,0.0,3,3.0
VOY-2024-03105,HEC-CM-003,HEC Athena,Coastal Medium,GEN,2024-07-13 17:29:06.041808,PIR,2024-07-17 18:33:10.293696,760.0,97.1,72.9,9.0,6.9,10.4,32.8,2358.7,2325.2,95643.0,16848.0,4306.0,21154.0,74489.0,8.3,0.0,3,3.0
VOY-2024-03106,HEC-CM-003,HEC Athena,Coastal Medium,PIR,2024-07-19 11:00:30.568351,MLT,2024-07-22 17:15:26.674315,410.0,78.2,42.3,14.0,13.8,9.7,22.4,1826.4,1768.4,52773.0,10668.0,2726.0,13394.0,39379.0,8.1,0.0,1,14.0
VOY-2024-03107,HEC-CM-003,HEC Athena,Coastal Medium,MLT,2024-07-24 08:14:50.282560,BCN,2024-07-28 12:51:40.987542,830.0,100.6,85.5,11.0,3.6,9.7,41.2,1614.5,1604.6,60872.0,17615.0,2321.0,19936.0,40936.0,0.5,0.0,2,5.5
VOY-2024-03108,HEC-CM-003,HEC Athena,Coastal Medium,BCN,2024-07-30 00:01:06.816020,PIR,2024-08-05 06:01:40.105210,1180.0,150.0,129.7,10.0,0.3,9.1,61.5,2296.6,2212.1,56752.0,34561.0,1293.0,35854.0,20897.0,7.7,2.3,1,10.0
VOY-2024-03109,HEC-CM-003,HEC Athena,Coastal Medium,PIR,2024-08-05 18:16:43.281538,GEN,2024-08-09 15:50:39.307140,760.0,93.6,81.4,8.0,2.3,9.3,40.2,1781.3,1739.7,66828.0,21827.0,2540.0,24367.0,42461.0,1.9,0.0,1,8.0
VOY-2024-03110,HEC-CM-003,HEC Athena,Coastal Medium,GEN,2024-08-11 03:33:19.247332,ALG,2024-08-15 10:37:38.403731,900.0,103.1,86.2,16.0,0.7,10.4,41.0,1452.1,1442.3,29919.0,18259.0,2692.0,20950.0,8969.0,0.2,0.0,2,8.0
VOY-2024-03111,HEC-CM-003,HEC Athena,Coastal Medium,ALG,2024-08-16 12:35:30.887277,BCN,2024-08-19 08:59:48.569557,490.0,68.4,54.3,12.0,1.2,9.0,27.3,1927.1,1864.9,80674.0,12599.0,4015.0,16614.0,64060.0,0.9,0.0,2,6.0
VOY-2024-03112,HEC-CM-003,HEC Athena,Coastal Medium,BCN,2024-08-20 13:03:23.141706,TAN,2024-08-23 15:23:28.059842,520.0,74.3,50.4,17.0,2.0,10.3,26.8,1517.3,1488.3,75516.0,11829.0,3368.0,15197.0,60319.0,4.9,0.0,3,5.7
VOY-2024-03113,HEC-CM-003,HEC Athena,Coastal Medium,TAN,2024-08-25 08:34:40.667562,HAM,2024-09-01 03:49:33.600021,1520.0,163.2,148.0,11.0,2.5,10.3,75.9,2463.6,2438.8,43640.0,32178.0,3972.0,36150.0,7490.0,1.7,0.0,2,5.5
VOY-2024-03114,HEC-CM-003,HEC Athena,Coastal Medium,HAM,2024-09-02 17:17:38.260799,RTM,2024-09-05 07:10:10.166502,260.0,61.9,28.2,17.0,13.6,9.2,15.6,1522.8,1520.7,73510.0,7066.0,2600.0,9666.0,63844.0,3.1,0.0,2,8.5
VOY-2024-03115,HEC-CM-003,HEC Athena,Coastal Medium,RTM,2024-09-07 00:42:24.491843,GEN,2024-09-16 08:41:09.778150,1870.0,224.0,197.2,13.0,11.8,9.5,92.3,1559.7,1490.0,28674.0,40106.0,2028.0,42134.0,-13460.0,2.0,0.0,2,6.5
VOY-2024-03116,HEC-CM-003,HEC Athena,Coastal Medium,GEN,2024-09-17 01:51:55.758980,TAN,2024-09-21 18:27:14.045090,940.0,112.6,97.3,13.0,1.6,9.7,47.7,2149.4,2131.7,74507.0,24561.0,2841.0,27402.0,47105.0,0.7,0.0,2,6.5
VOY-2024-03117,HEC-CM-003,HEC Athena,Coastal Medium,TAN,2024-09-23 13:15:00.695805,GIB,2024-09-24 05:01:10.237770,20.0,15.8,2.1,10.0,2.7,9.7,2.5,2507.2,2502.2,100000.0,1115.0,3663.0,4777.0,95223.0,1.0,0.0,2,5.0
VOY-2024-03118,HEC-CM-003,HEC Athena,Coastal Medium,GIB,2024-09-25 09:06:16.333717,BCN,2024-09-28 15:28:29.597675,540.0,78.4,57.8,17.0,2.7,9.3,27.7,2034.2,1955.2,82359.0,10914.0,2741.0,13656.0,68704.0,0.9,0.0,1,17.0
VOY-2024-03119,HEC-CM-003,HEC Athena,Coastal Medium,BCN,2024-09-29 21:45:02.395901,PIR,2024-10-05 14:50:53.793692,1180.0,137.1,123.1,11.0,1.3,9.6,57.8,2409.3,2344.1,77610.0,30301.0,2828.0,33128.0,44481.0,1.7,0.0,2,5.5
VOY-2024-03120,HEC-CM-003,HEC Athena,Coastal Medium,PIR,2024-10-07 09:22:04.193723,GEN,2024-10-11 18:00:57.447587,760.0,104.6,81.4,12.0,11.2,9.3,40.1,1997.1,1924.9,84856.0,22103.0,2690.0,24793.0,60063.0,0.0,0.0,1,12.0
VOY-2024-03121,HEC-CM-003,HEC Athena,Coastal Medium,GEN,2024-10-13 17:26:01.942196,PIR,2024-10-17 13:56:48.027728,760.0,92.5,73.8,17.0,0.3,10.3,34.2,2580.6,2480.7,83132.0,15277.0,1874.0,17152.0,65981.0,1.4,0.0,1,17.0
VOY-2024-03122,HEC-CM-003,HEC Athena,Coastal Medium,PIR,2024-10-19 12:14:20.640674,PSD,2024-10-22 22:54:49.651479,540.0,82.7,52.6,15.0,9.0,10.3,27.5,1997.5,1913.1,55780.0,12077.0,1548.0,13625.0,42155.0,6.1,0.0,2,7.5
VOY-2024-03123,HEC-CM-003,HEC Athena,Coastal Medium,PSD,2024-10-23 12:09:08.465612,IST,2024-10-28 18:08:31.576460,1000.0,126.0,102.3,17.0,4.2,9.8,46.1,1847.6,1831.4,67598.0,27771.0,1779.0,29550.0,38048.0,2.5,0.0,2,8.5
VOY-2024-03124,HEC-CM-003,HEC Athena,Coastal Medium,IST,2024-10-29 06:39:07.164189,MRS,2024-11-05 07:41:03.511000,1360.0,169.0,146.0,17.0,5.5,9.3,75.7,2339.5,2327.7,55339.0,42823.0,3173.0,45997.0,9343.0,0.5,0.0,2,8.5
VOY-2024-03125,HEC-CM-003,HEC Athena,Coastal Medium,MRS,2024-11-05 14:23:39.977002,MLT,2024-11-09 01:17:17.728829,540.0,82.9,58.7,15.0,7.0,9.2,28.6,2210.3,2101.4,87481.0,16128.0,4057.0,20185.0,67296.0,2.2,0.0,2,7.5
VOY-2024-03126,HEC-CM-003,HEC Athena,Coastal Medium,MLT,2024-11-09 23:43:43.718840,PSD,2024-11-14 04:28:45.419311,860.0,100.8,88.8,8.0,3.8,9.7,45.5,2030.5,1945.8,58489.0,24647.0,2913.0,27560.0,30929.0,0.2,0.0,2,4.0
VOY-2024-03127,HEC-CM-003,HEC Athena,Coastal Medium,PSD,2024-11-16 01:49:26.646668,ALE,2024-11-18 11:09:44.018785,110.0,57.3,11.1,14.0,29.7,9.9,7.6,2169.9,2077.4,69669.0,4189.0,3968.0,8157.0,61512.0,0.9,1.6,2,7.0
VOY-2024-03128,HEC-CM-003,HEC Athena,Coastal Medium,ALE,2024-11-19 12:17:05.567875,PIR,2024-11-22 15:59:15.051699,520.0,75.7,56.5,8.0,7.7,9.2,26.5,2362.9,2335.6,97390.0,12054.0,2173.0,14227.0,83163.0,3.5,0.0,1,8.0
VOY-2024-03129,HEC-CM-003,HEC Athena,Coastal Medium,PIR,2024-11-23 22:24:24.699020,MLT,2024-11-26 17:13:21.102495,410.0,66.8,43.2,17.0,2.6,9.5,22.0,1512.2,1439.9,30533.0,11951.0,4296.0,16247.0,14286.0,4.0,0.0,3,5.7
VOY-2024-03130,HEC-CM-003,HEC Athena,Coastal Medium,MLT,2024-11-27 06:20:02.760180,ALG,2024-12-02 19:01:08.122665,1080.0,132.7,107.4,16.0,1.3,10.1,53.5,1806.9,1719.3,57663.0,23027.0,2277.0,25305.0,32359.0,6.4,1.6,1,16.0
VOY-2024-03131,HEC-CM-003,HEC Athena,Coastal Medium,ALG,2024-12-03 18:18:19.204176,MRS,2024-12-07 22:57:52.453203,750.0,100.7,73.6,13.0,12.0,10.2,35.4,2262.5,2171.6,48650.0,17709.0,2424.0,20132.0,28518.0,2.1,0.0,3,4.3
VOY-2024-03132,HEC-CM-003,HEC Athena,Coastal Medium,MRS,2024-12-09 21:52:17.881549,GIB,2024-12-13 09:47:54.582746,720.0,83.9,68.9,9.0,5.0,10.4,32.6,2038.8,1984.1,70308.0,17757.0,1052.0,18808.0,51500.0,1.0,0.0,1,9.0
VOY-2024-03133,HEC-CM-003,HEC Athena,Coastal Medium,GIB,2024-12-14 08:21:00.749326,GEN,2024-12-18 12:32:46.661686,870.0,100.2,89.1,9.0,1.6,9.8,42.0,2134.1,2132.1,100000.0,23900.0,2016.0,25916.0,74084.0,0.5,0.0,1,9.0
VOY-2024-03134,HEC-CM-003,HEC Athena,Coastal Medium,GEN,2024-12-19 15:17:42.774198,GIB,2024-12-24 08:21:49.243496,870.0,113.1,88.2,15.0,2.1,9.9,40.4,2422.3,2314.4,91125.0,21326.0,1986.0,23312.0,67813.0,6.1,1.7,1,15.0
VOY-2024-03135,HEC-CM-003,HEC Athena,Coastal Medium,GIB,2024-12-25 21:20:42.302200,MLT,2024-12-31 06:29:36.240006,1060.0,129.1,104.3,11.0,12.5,10.2,46.5,1588.0,1564.2,46057.0,20064.0,1256.0,21320.0,24736.0,1.3,0.0,1,11.0
VOY-2025-03136,HEC-CM-003,HEC Athena,Coastal Medium,MLT,2025-01-02 00:16:35.853300,BCN,2025-01-06 15:01:18.977965,830.0,110.7,84.7,8.0,16.1,9.8,42.3,1643.6,1612.5,80887.0,22929.0,4268.0,27197.0,53691.0,1.9,0.0,2,4.0
VOY-2025-03137,HEC-CM-003,HEC Athena,Coastal Medium,BCN,2025-01-08 06:06:46.535113,PIR,2025-01-14 06:47:33.032000,1180.0,144.7,126.2,14.0,2.4,9.4,62.7,2522.6,2428.0,68532.0,26221.0,2176.0,28397.0,40135.0,2.1,0.0,1,14.0
VOY-2025-03138,HEC-CM-003,HEC Athena,Coastal Medium,PIR,2025-01-15 09:47:45.603336,MLT,2025-01-17 21:25:20.403085,410.0,59.6,43.7,8.0,4.3,9.4,22.8,2062.7,1969.3,36328.0,10961.0,2944.0,13905.0,22423.0,3.6,0.0,2,4.0
VOY-2025-03139,HEC-CM-003,HEC Athena,Coastal Medium,MLT,2025-01-18 20:36:14.565220,IST,2025-01-22 22:18:52.656649,820.0,97.7,86.7,8.0,2.0,9.5,40.7,2534.4,2532.3,75369.0,23089.0,4415.0,27504.0,47865.0,1.0,0.0,3,2.7
VOY-2025-03140,HEC-CM-003,HEC Athena,Coastal Medium,IST,2025-01-24 16:47:43.622546,PSD,2025-01-29 11:14:08.323628,1000.0,114.4,95.8,11.0,7.5,10.4,43.7,1694.7,1658.7,26068.0,20841.0,3754.0,24594.0,1474.0,0.1,0.0,3,3.7
VOY-2025-03141,HEC-CM-003,HEC Athena,Coastal Medium,PSD,2025-01-30 16:26:26.913233,MLT,2025-02-04 08:24:46.290926,860.0,112.0,86.0,16.0,9.7,10.0,40.6,1687.4,1664.7,64893.0,21057.0,2161.0,23218.0,41674.0,0.3,0.0,3,5.3
VOY-2025-03142,HEC-CM-003,HEC Athena,Coastal Medium,MLT,2025-02-05 01:03:24.300101,GIB,2025-02-10 11:22:29.111389,1060.0,130.3,102.8,17.0,3.7,10.3,46.8,2483.8,2460.0,100000.0,26543.0,2389.0,28932.0,71068.0,0.5,6.3,1,17.0
VOY-2025-03143,HEC-CM-003,HEC Athena,Coastal Medium,GIB,2025-02-11 11:54:09.107577,MRS,2025-02-15 11:31:23.177052,720.0,95.6,73.3,10.0,9.3,9.8,34.6,2032.7,2000.2,68428.0,17647.0,4190.0,21837.0,46591.0,0.7,2.3,3,3.3
VOY-2025-03144,HEC-CM-003,HEC Athena,Coastal Medium,MRS,2025-02-16 10:37:34.146647,GEN,2025-02-18 08:40:16.501467,180.0,46.0,18.1,16.0,9.4,9.9,10.1,2047.2,2046.5,32879.0,4520.0,3188.0,7708.0,25171.0,2.5,0.0,3,5.3
